0,136,52,23,11,94,141,140,132,37,137,146,103,138,50,35,0
0,7,9,14,12,14,20,7,13,6,13,19,11,15,11,4,0
0,168,84,54,33,118,172,168,160,56,169,175,132,173,82,60,175
0,169,85,56,35,120,174,169,162,57,171,177,134,175,84,61,177
0,17,4,14,2,5,9,19,16,7,5,5,2,3,19,10,0
0,17.0,4.0,7.0,1.0,2.5,4.5,19.0,8.0,7.0,2.5,2.5,1.0,1.5,9.5,10.0,0
0,9,1,7,1,3,4,1,5,3,2,2,1,1,5,4,0
0,10,7,9,6,7,4,10,5,6,6,8,5,2,5,4,0
0,0,3,8,3,7,10,7,8,5,2,10,9,4,2,5,0
0,3,0,10,7,5,7,6,10,7,6,9,6,3,2,6,0
0,9,7,0,4,9,9,10,8,10,3,4,6,3,2,8,0
0,10,10,3,0,5,8,3,7,3,2,9,10,2,4,5,0
0,5,4,2,4,0,10,2,9,4,3,5,6,2,9,2,0
0,9,10,10,7,10,0,4,9,8,7,6,5,9,7,4,0
0,2,2,10,4,3,2,0,4,6,4,7,9,6,2,4,0
0,7,6,9,9,10,8,5,0,8,8,2,8,7,7,6,0
0,7,4,3,5,5,9,8,6,0,10,6,9,6,10,5,0
0,10,9,4,2,2,8,10,3,8,0,10,7,9,6,3,0
0,4,10,10,5,7,10,7,5,2,10,0,7,4,10,7,0
0,9,4,7,9,7,6,4,3,9,9,7,0,7,2,5,0
0,4,10,2,8,8,8,3,3,6,5,4,6,0,9,5,0
0,7,3,6,4,4,4,4,2,3,4,8,4,9,0,3,0
0,2,5,7,3,4,7,6,4,8,2,6,10,10,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
