0,14,39,8,18,55,54,11,38,52,42,8,39,21,49,21,35,32,21,8,51,39,39,38,26,19,11,29,9,19,46,18,23,38,46,31,17,19,30,35,23,18,39,19,20,31,4,26,6,53,39,0
0,8,14,11,5,15,13,14,8,16,6,12,4,15,8,15,17,5,6,12,14,14,4,2,8,6,12,15,5,13,15,9,10,16,8,8,19,11,12,14,16,15,17,3,3,17,12,8,19,11,14,0
0,606,490,560,488,503,646,565,577,537,580,587,510,587,518,479,511,575,498,516,494,503,625,559,492,551,492,539,549,584,572,539,507,492,625,621,540,489,592,572,583,543,623,515,512,487,548,497,504,570,588,646
0,609,495,564,490,508,650,570,580,542,582,591,512,592,521,484,517,577,500,520,499,508,627,560,495,553,496,544,551,588,577,542,510,497,628,624,546,493,596,577,588,548,629,516,513,493,552,500,510,574,593,650
0,20,3,11,3,9,9,19,5,19,20,8,18,14,8,5,12,19,16,13,20,4,15,12,16,15,19,5,6,10,14,20,20,11,11,14,16,10,12,20,18,11,15,11,19,8,12,19,8,6,7,0
0,6.6667,0.6,2.75,1.5,1.8,2.25,3.8,1.6667,3.8,10,2,9,2.8,2.6667,1,2,9.5,8,3.25,4,0.8,7.5,12,5.3333,7.5,4.75,1,3,2.5,2.8,6.6667,6.6667,2.2,3.6667,4.6667,2.6667,2.5,3,4,3.6,2.2,2.5,11,19,1.3333,3,6.3333,1.3333,1.5,1.4,0
0,5,7,6,5,3,8,2,5,2,8,6,5,5,6,6,6,7,10,4,4,7,3,4,9,6,9,10,9,5,6,9,5,3,6,6,4,3,7,7,4,2,3,6,5,2,6,4,6,9,7,0
0,0,8,5,8,10,8,8,5,6,8,2,7,5,6,4,8,2,6,2,10,4,7,3,7,6,10,2,8,10,4,4,10,2,3,2,6,9,3,7,6,9,5,2,5,5,9,6,4,4,7,0
0,5,0,8,6,5,4,8,4,4,5,7,7,2,10,6,7,6,10,9,9,9,9,3,7,6,7,9,10,5,10,3,6,9,3,2,2,8,3,4,10,4,8,10,10,4,8,6,8,3,6,0
0,2,2,0,4,10,2,4,8,3,5,5,7,6,4,6,6,10,5,3,10,5,6,2,10,2,5,5,2,4,2,8,3,2,5,8,7,6,7,8,3,4,6,2,10,5,6,5,8,3,7,0
0,9,2,9,0,9,5,7,5,9,7,8,9,10,9,6,8,5,2,5,8,4,5,5,2,3,8,9,3,6,9,10,5,7,6,2,7,9,9,2,6,4,5,3,6,3,10,5,9,10,8,0
