
6
10


68 82 92 94 73 78 
66 75 59 52 62 65 
70 63 66 55 95 93 
60 61 78 79 70 64 
98 90 91 96 73 75 
95 68 96 62 88 66 
93 73 62 70 80 71 
98 73 72 53 93 84 
91 75 94 95 50 77 
64 94 81 89 64 57 


83 73 57 67 63 79 60 86 73 53 
95 73 81 94 91 81 89 61 93 92 
87 78 70 91 69 83 95 71 94 91 
89 64 55 51 80 90 66 89 95 91 
82 54 95 84 58 90 90 56 71 97 
67 76 57 66 75 80 94 97 54 50 
98 85 54 82 55 55 53 75 75 92 
84 75 56 89 74 86 96 75 61 74 
88 68 67 62 80 93 86 96 78 86 
90 68 66 81 66 67 64 82 83 75 

60 70 90 75 77 98 76 70 71 78 
91 72 76 65 62 91 59 88 72 88 
72 90 80 82 84 74 73 51 76 62 
82 89 73 78 91 52 86 87 52 60 
58 92 92 58 92 99 86 53 74 81 
70 88 87 95 98 76 88 93 52 63 
50 61 76 58 73 83 97 51 84 58 
90 55 65 63 68 89 57 91 97 51 
50 91 60 96 70 63 92 95 94 97 
67 81 80 97 71 97 80 99 53 90 

90 76 72 74 53 56 53 66 73 85 
99 86 61 70 78 77 98 96 80 50 
66 75 71 60 65 97 85 90 74 55 
51 63 53 70 82 97 76 98 81 66 
85 76 92 84 94 90 77 62 80 64 
75 68 89 88 95 62 66 96 86 50 
60 55 95 69 88 69 80 84 65 70 
87 88 81 55 50 80 63 91 57 92 
81 84 85 69 79 53 77 81 76 72 
86 64 63 57 87 88 50 53 81 82 

88 89 74 93 64 99 79 96 86 79 
74 85 60 80 99 59 86 81 93 74 
73 88 75 92 54 83 69 87 84 68 
90 68 55 61 79 71 88 55 52 70 
61 85 72 86 80 84 59 63 71 73 
61 53 52 63 68 78 63 91 84 71 
86 92 76 62 96 67 60 77 52 62 
70 58 88 54 96 94 53 82 74 58 
74 88 65 64 55 98 73 68 99 51 
54 77 86 74 53 98 54 58 74 79 

56 93 89 81 81 72 86 79 82 82 
59 63 78 98 68 52 69 96 77 95 
99 92 55 57 76 50 77 76 63 82 
79 93 79 66 88 62 59 98 94 97 
61 64 83 92 66 57 89 98 98 55 
65 64 56 98 76 80 96 89 50 96 
98 63 61 69 94 59 55 92 87 90 
95 53 66 93 52 57 69 93 72 50 
75 77 84 78 76 89 66 92 82 95 
50 87 92 59 63 94 67 95 78 56 

55 80 64 71 74 87 68 53 59 79 
87 76 65 61 59 54 66 81 74 61 
88 78 60 56 82 61 89 55 63 82 
97 86 98 66 76 93 72 60 72 52 
74 57 60 61 76 67 53 95 90 83 
80 71 53 69 57 89 78 87 50 70 
60 63 68 57 75 56 54 73 90 55 
90 54 60 78 98 77 91 66 87 65 
64 53 61 84 66 70 60 83 66 52 
94 79 83 91 87 58 78 91 90 64 


