
4
10


91 67 85 52 
77 65 50 78 
63 78 96 91 
74 93 65 93 
52 58 56 80 
61 70 77 78 
97 59 61 70 
71 74 56 63 
93 85 63 84 
86 79 88 72 


83 98 51 85 79 71 61 53 72 62 
61 94 59 53 81 73 77 83 64 95 
58 90 57 83 75 52 99 93 61 82 
73 83 81 88 51 62 77 58 85 52 
85 54 64 90 65 90 53 52 55 94 
68 61 52 60 90 86 53 92 65 88 
78 64 93 79 59 84 75 69 65 77 
54 65 77 88 99 99 66 71 73 89 
94 78 65 71 94 78 69 64 83 91 
65 78 55 79 80 95 74 69 91 60 

98 99 50 67 84 70 60 68 67 66 
89 83 87 52 79 60 56 55 96 75 
66 79 73 80 65 95 90 78 56 58 
88 83 90 55 50 85 77 89 91 56 
62 71 78 62 99 56 72 61 64 87 
58 56 61 54 86 91 92 65 90 91 
89 59 56 96 91 87 87 98 64 99 
53 73 54 62 53 55 62 81 75 78 
52 67 89 60 78 83 73 76 78 58 
91 51 97 63 81 57 60 64 92 83 

78 62 53 88 91 51 59 63 56 97 
88 75 54 64 88 78 74 65 62 63 
89 52 80 69 80 75 51 88 96 52 
63 60 81 53 58 97 98 59 99 61 
58 51 92 96 89 74 70 90 64 62 
74 57 86 94 70 97 95 79 59 69 
94 85 71 84 87 63 63 70 77 82 
91 78 95 52 60 56 83 81 77 67 
71 96 88 50 82 56 55 51 75 60 
84 97 72 86 73 79 72 95 78 86 

69 67 69 61 78 79 96 93 98 89 
55 87 70 51 74 71 75 63 77 77 
91 78 85 95 63 85 51 82 57 95 
82 83 78 88 66 86 63 73 62 62 
74 77 94 58 73 55 59 58 91 82 
93 66 98 62 76 97 60 80 53 98 
82 87 73 83 64 73 81 71 54 75 
58 56 63 74 59 87 52 82 73 55 
90 84 62 78 60 82 65 82 92 98 
85 66 56 91 67 72 88 78 58 87 


