
2
10


56 56 
60 86 
67 75 
97 67 
84 70 
78 92 
64 52 
64 70 
77 83 
58 93 


60 92 79 92 82 94 95 63 96 72 
65 78 91 95 67 87 74 51 98 84 
73 71 65 88 57 80 83 71 77 53 
80 62 83 55 86 52 72 82 80 98 
91 71 75 80 82 88 97 84 60 98 
54 80 60 72 55 52 86 56 66 72 
72 58 53 54 63 60 89 54 58 71 
55 59 59 86 66 97 80 60 61 79 
63 90 73 90 86 85 84 99 93 90 
93 68 82 98 82 61 75 54 73 86 

64 99 72 94 80 54 68 61 78 83 
91 90 82 66 55 90 86 89 69 85 
98 65 81 95 66 96 93 75 53 91 
60 81 79 73 58 90 61 59 84 94 
94 87 59 50 81 67 73 83 84 57 
84 91 69 91 59 82 91 77 52 79 
94 84 90 54 67 69 69 94 54 67 
88 84 57 50 99 87 94 53 99 89 
96 57 74 97 94 70 88 57 74 74 
89 96 60 96 87 92 66 71 70 99 


