
8
11


50 76 56 65 91 55 85 86 
90 65 98 92 77 94 59 97 
66 83 72 68 92 62 77 91 
75 61 93 63 53 64 51 82 
90 98 95 73 97 88 50 60 
72 98 78 92 85 88 74 61 
55 94 80 79 96 53 91 87 
50 74 54 61 87 99 96 55 
61 58 52 75 73 89 67 79 
86 66 96 58 60 78 91 83 
51 63 80 59 98 95 89 87 


59 78 88 63 62 87 74 93 96 85 83 
74 78 85 94 52 51 89 71 80 70 96 
91 74 59 78 94 56 71 83 56 68 86 
90 58 52 95 94 72 84 68 56 59 65 
92 90 79 61 74 77 78 81 78 60 52 
56 81 99 76 52 97 86 69 82 69 73 
83 73 84 88 54 54 50 60 88 75 75 
79 65 50 64 71 51 80 91 91 71 87 
79 55 85 87 82 92 59 63 82 99 52 
65 76 60 51 52 58 90 96 66 77 61 
95 94 65 60 68 86 66 96 56 81 57 

81 93 96 72 92 98 74 78 94 52 51 
71 72 79 52 77 98 84 63 84 74 76 
75 75 98 61 65 75 71 83 80 69 63 
70 51 78 60 93 58 56 92 92 53 64 
73 85 81 84 87 70 84 79 89 86 75 
71 67 92 76 82 69 89 71 84 82 81 
79 88 88 76 52 65 94 55 83 97 59 
55 88 52 58 68 87 86 86 51 53 88 
57 82 73 98 82 91 63 94 75 96 73 
53 70 85 69 77 73 84 85 62 85 92 
74 54 87 70 99 71 70 88 59 56 69 

97 74 68 71 92 75 51 78 66 64 95 
51 97 56 59 85 54 61 86 81 75 79 
86 96 99 73 68 88 50 95 98 80 90 
96 99 89 92 63 82 90 70 61 77 60 
80 91 55 63 62 60 56 73 87 73 76 
81 93 61 75 83 99 82 55 82 68 90 
92 77 54 61 81 97 51 66 61 82 90 
93 84 86 89 66 51 93 50 91 67 50 
95 71 53 60 70 95 50 86 96 59 53 
91 98 56 89 89 88 53 96 87 90 60 
80 88 54 71 79 87 73 71 55 73 65 

76 51 72 89 73 82 73 95 85 77 95 
74 90 91 82 79 69 79 57 93 95 58 
86 65 86 53 61 72 90 56 84 71 65 
56 91 82 70 74 88 85 54 99 79 57 
86 61 84 95 79 96 69 69 74 85 99 
85 80 99 83 89 64 97 54 77 87 70 
62 96 82 89 74 51 72 92 55 60 95 
59 78 59 74 96 89 56 50 94 56 77 
87 50 79 94 52 68 57 98 99 58 78 
54 94 54 64 76 55 76 60 88 50 65 
82 79 71 56 89 58 60 71 92 97 69 

53 79 91 85 74 91 92 65 54 66 52 
73 57 60 66 54 87 78 75 86 64 64 
95 84 69 69 94 85 60 95 86 90 99 
56 87 60 54 53 61 79 76 66 51 83 
78 78 83 96 51 62 73 78 87 92 66 
98 62 56 67 68 96 63 68 78 74 79 
60 67 93 68 92 84 64 72 88 58 75 
97 92 50 77 77 84 60 92 74 87 68 
72 89 50 63 96 78 53 66 74 86 72 
84 74 91 53 84 62 69 81 75 57 60 
65 89 78 55 67 82 72 55 76 87 67 

87 59 73 51 85 52 52 66 73 58 64 
63 82 86 57 59 90 57 54 64 55 62 
63 70 51 67 82 65 97 74 98 76 67 
84 51 51 61 59 59 65 89 82 51 68 
59 52 70 58 63 75 69 73 55 93 83 
86 90 73 72 59 96 99 69 70 67 91 
55 78 60 88 53 67 58 60 79 64 98 
80 79 82 91 61 85 87 64 76 50 82 
53 71 63 54 97 69 51 56 80 95 67 
70 99 61 99 75 80 92 63 99 57 97 
61 94 68 54 60 85 59 84 86 60 69 

63 59 62 72 84 79 79 76 73 53 85 
52 83 70 57 66 69 51 87 54 76 71 
60 78 90 77 98 59 56 53 63 78 61 
54 92 73 59 89 57 61 83 85 76 80 
84 85 81 61 55 95 74 58 59 87 74 
87 52 63 92 60 62 71 59 86 73 59 
75 58 57 61 86 84 61 88 72 68 59 
59 59 53 77 75 89 59 80 91 61 59 
83 83 50 64 70 83 84 56 76 64 66 
84 58 50 64 64 60 93 93 54 73 63 
73 69 83 91 66 84 60 76 95 52 94 

62 82 67 75 56 87 53 77 81 76 93 
70 93 84 66 68 71 52 55 80 60 57 
93 99 90 53 57 50 57 88 88 54 76 
53 73 88 94 56 89 90 55 53 90 97 
93 69 66 62 50 88 58 89 99 83 77 
79 51 85 50 63 72 90 83 77 51 76 
76 52 69 64 57 89 54 52 98 63 56 
84 94 63 98 70 68 64 53 67 83 57 
76 83 61 93 59 67 77 77 83 94 55 
69 68 92 59 83 65 83 78 57 80 53 
67 79 63 57 87 93 56 50 79 88 82 


