
4
6


98 66 84 99 
54 55 59 52 
90 64 54 58 
87 84 74 94 
51 92 96 93 
84 68 68 58 


65 96 71 75 61 78 
91 90 69 96 75 67 
62 53 95 58 73 93 
58 56 99 81 97 71 
52 89 51 89 52 71 
62 82 62 97 82 77 

50 86 93 81 82 98 
97 90 95 63 85 75 
78 55 80 82 88 73 
56 77 66 73 60 77 
90 92 50 64 84 59 
84 84 66 57 68 76 

98 99 70 74 81 86 
52 98 74 52 71 62 
88 65 94 68 61 85 
62 82 73 92 95 59 
92 97 76 64 88 64 
79 83 87 70 81 82 

68 83 76 98 52 95 
90 83 69 93 68 56 
87 72 69 73 98 78 
84 86 64 51 88 68 
57 56 73 55 96 94 
92 56 78 67 73 51 


