
8
11


97 87 87 93 81 68 83 59 
99 88 64 56 56 89 98 64 
51 75 71 59 76 95 75 79 
74 97 98 98 57 57 84 77 
51 87 64 99 93 75 80 80 
74 87 68 78 61 81 97 54 
61 52 57 99 59 99 85 57 
69 64 57 86 99 73 83 66 
61 84 67 52 87 69 65 88 
79 72 97 97 98 89 73 60 
91 79 60 89 87 61 57 98 


73 79 77 51 81 63 78 66 97 59 84 
64 98 55 54 94 93 92 62 98 66 51 
87 54 57 66 75 86 51 69 61 63 66 
89 54 97 95 85 65 85 63 65 83 89 
53 66 78 55 79 72 87 54 60 71 96 
67 63 77 56 76 60 66 80 77 86 83 
63 93 95 90 73 98 71 77 89 52 86 
62 89 80 77 74 74 50 50 53 64 78 
89 90 71 94 64 96 73 73 96 53 64 
52 86 95 94 68 57 54 53 91 59 67 
77 57 55 55 93 97 97 53 89 51 65 

58 61 64 76 83 59 94 70 89 93 59 
82 84 96 72 78 77 76 77 95 92 71 
73 98 84 93 80 61 52 56 76 54 53 
70 66 95 67 78 68 68 65 66 66 68 
84 81 51 82 50 52 75 51 90 97 96 
71 77 71 56 63 66 76 97 78 54 54 
65 72 95 68 55 97 55 61 72 88 69 
58 80 69 77 63 56 82 55 69 89 99 
83 67 59 63 53 95 65 87 52 96 70 
50 67 61 57 70 80 85 91 61 73 75 
56 66 87 50 77 59 74 61 95 68 78 

84 82 57 74 54 68 66 74 87 53 54 
51 54 96 67 99 85 68 97 58 53 89 
81 52 99 69 88 98 99 54 80 57 66 
83 73 73 60 84 97 74 65 95 60 95 
94 93 53 65 53 59 85 99 80 57 58 
80 78 62 86 66 74 72 87 66 96 55 
75 50 85 92 81 53 65 55 96 76 55 
93 60 82 97 72 66 55 80 56 66 67 
87 51 58 52 56 82 79 87 79 94 59 
64 50 96 52 76 93 96 61 97 88 69 
77 83 77 79 74 61 96 63 78 74 63 

60 96 63 94 80 56 88 72 52 60 98 
80 90 73 74 68 57 78 50 53 80 65 
80 85 74 58 91 52 61 81 60 73 58 
96 79 83 69 68 95 87 67 56 76 55 
67 69 95 68 56 77 72 50 84 79 82 
84 62 79 75 98 89 82 83 50 81 55 
70 56 74 88 55 53 96 59 80 54 98 
90 91 93 76 94 70 96 86 81 97 58 
79 80 56 74 77 79 52 73 95 72 70 
76 65 95 95 61 76 84 68 88 74 62 
87 99 82 54 61 50 93 97 78 59 50 

77 91 65 88 50 68 95 90 97 94 69 
80 93 55 63 88 88 83 77 55 97 63 
63 80 68 54 70 61 61 83 95 62 95 
97 98 91 51 60 67 85 87 51 80 97 
86 51 80 84 54 57 74 52 80 77 64 
96 67 96 70 68 59 64 65 60 81 77 
58 97 84 62 80 60 98 70 53 55 85 
50 77 81 70 65 51 73 81 65 80 79 
66 68 93 99 72 94 90 65 61 71 95 
90 78 53 74 90 92 92 94 76 69 77 
72 50 54 57 95 88 96 90 81 70 68 

88 89 99 98 65 98 67 50 66 77 53 
65 91 97 55 84 97 93 61 75 95 58 
91 71 69 53 58 97 58 65 92 62 58 
88 86 82 62 87 91 52 73 72 62 62 
62 67 56 71 90 95 74 68 70 93 71 
64 79 85 50 81 98 65 82 52 51 72 
51 94 76 95 86 73 80 55 89 84 74 
77 64 75 67 92 65 89 92 61 87 67 
54 99 78 63 57 97 81 76 58 51 66 
94 66 63 50 91 61 54 91 58 90 83 
50 97 70 73 80 97 82 84 89 80 68 

78 53 66 65 54 84 79 78 50 79 61 
85 65 58 70 55 65 56 62 56 59 60 
57 77 90 75 78 94 50 67 99 78 61 
59 70 73 56 69 96 57 63 57 69 71 
53 79 51 68 76 55 69 63 65 89 98 
60 76 56 78 58 84 96 88 90 69 92 
71 51 69 73 69 60 57 94 83 81 86 
53 69 71 57 50 98 98 93 66 77 92 
54 68 53 55 94 69 81 90 89 72 94 
81 70 77 88 83 52 57 66 88 50 82 
98 83 54 56 56 72 67 82 57 92 85 

53 64 67 81 61 75 57 94 96 61 56 
95 71 98 78 71 95 61 59 83 53 62 
52 91 76 67 80 66 56 58 51 68 78 
51 71 71 83 60 89 63 99 68 60 82 
70 50 95 92 63 66 75 91 91 71 80 
93 71 91 70 90 86 58 93 56 58 70 
75 95 65 66 81 59 75 80 74 86 82 
73 60 88 73 90 69 83 98 70 88 67 
59 59 68 80 67 96 70 64 71 54 68 
60 70 95 58 84 73 51 83 54 92 73 
83 89 55 58 67 87 51 88 87 61 89 


