
2
10


96 50 
68 92 
60 84 
89 59 
92 53 
70 76 
85 54 
53 92 
77 94 
56 53 


60 56 58 76 62 92 76 59 75 66 
61 80 57 58 85 99 97 53 94 64 
71 69 53 69 53 79 94 78 70 67 
58 77 94 52 60 68 50 79 88 91 
74 95 73 56 89 74 95 58 86 59 
81 76 51 89 86 73 83 55 50 66 
65 89 83 51 53 87 58 72 79 85 
81 81 93 53 75 54 99 79 77 92 
79 92 73 60 99 54 69 78 65 98 
82 63 90 97 71 85 99 83 64 83 

53 89 67 68 74 63 90 53 82 79 
64 57 61 87 52 79 72 91 86 74 
59 81 90 57 63 53 93 85 95 83 
71 96 50 89 76 57 69 99 75 98 
92 92 51 60 80 86 72 77 74 78 
57 94 65 64 74 61 65 73 80 82 
94 96 82 94 73 65 84 62 65 96 
52 64 78 80 75 95 68 54 74 61 
87 94 71 92 65 57 69 99 99 50 
84 88 84 77 90 53 55 58 81 91 


