92	53	5534	5535	73
58	43	4506	4507	59
94	14	1582	1583	19
73	59	6100	6101	80
59	40	4226	4227	55
78	52	5417	5419	71
73	0	171	172	1
85	45	4743	4745	62
71	30	3225	3227	42
75	66	6842	6843	90
70	18	1953	1954	25
72	64	6615	6617	87
70	23	2501	2503	32
81	64	6708	6710	88
83	7	832	833	10
73	30	3150	3151	41
83	39	4164	4165	54
76	64	6620	6621	87
84	10	1201	1202	15
86	49	5182	5183	68
80	45	4734	4735	62
75	2	307	308	3
61	59	6146	6148	81
71	3	465	466	5
95	16	1814	1816	23
92	19	2059	2060	26
95	12	1339	1340	16
56	4	510	511	6
68	49	5130	5131	67
54	4	485	487	5
51	9	1070	1072	13
81	30	3219	3220	42
91	5	688	689	8
71	20	2200	2202	28
90	13	1459	1460	18
62	21	2236	2237	29
70	21	2232	2234	29
92	38	4001	4002	52
53	57	5902	5903	78
57	52	5462	5463	72
75	47	4958	4960	65
97	58	6096	6097	80
86	60	6281	6282	83
54	3	453	454	5
97	15	1706	1708	21
78	18	2014	2016	25
52	65	6693	6694	89
85	27	2870	2871	37
65	34	3607	3609	47
55	48	5012	5013	66
66	37	3930	3931	51
89	16	1766	1767	22
93	3	476	477	5
92	32	3416	3417	44
84	19	2122	2123	27
58	1	172	174	1
58	39	4089	4090	54
62	23	2464	2466	32
95	64	6650	6651	87
73	53	5584	5586	73
72	50	5257	5258	69
53	28	2994	2995	39
56	72	7487	7489	99
75	5	585	586	6
55	42	4421	4422	58
57	10	1148	1149	14
59	30	3202	3204	42
54	67	6991	6993	93
99	55	5755	5756	75
93	38	4032	4034	52
51	8	947	948	12
96	22	2378	2379	30
57	39	4066	4067	53
73	1	218	219	1
70	30	3159	3160	41
61	4	516	517	6
69	36	3833	3835	50
76	23	2449	2450	31
99	58	6025	6026	79
67	22	2386	2388	31
72	66	6825	6826	90
81	8	912	913	11
62	21	2291	2292	29
80	70	7321	7322	97
87	13	1424	1425	17
73	13	1413	1414	17
84	9	1006	1007	12
63	63	6555	6557	87
75	5	601	602	7
63	70	7243	7244	96
61	11	1254	1256	16
71	3	434	435	4
75	59	6155	6157	81
82	42	4447	4448	58
99	31	3359	3360	43
60	45	4723	4725	62
67	50	5268	5269	69
82	18	1973	1974	25
62	2	339	341	3
75	69	7137	7138	94
