83	51	5336	5337	73
77	42	4371	4372	59
55	14	1492	1493	19
99	57	5917	5918	80
86	39	4108	4109	55
74	50	5227	5229	71
77	0	171	172	1
82	44	4578	4580	62
50	30	3095	3097	42
52	64	6583	6584	90
94	17	1911	1912	25
58	62	6373	6375	87
67	23	2414	2416	32
77	63	6474	6476	88
70	7	793	794	10
85	29	3055	3056	41
51	38	3990	3991	54
58	62	6374	6375	87
62	10	1140	1141	15
53	48	4973	4974	68
64	44	4557	4558	62
74	2	298	299	3
82	57	5955	5957	81
86	3	466	467	5
60	16	1720	1722	23
88	18	1986	1987	26
60	11	1260	1261	16
61	4	500	501	6
53	48	4939	4940	67
65	4	481	483	5
68	9	1052	1054	13
52	29	3081	3082	42
86	5	662	663	8
98	20	2154	2156	28
51	13	1372	1373	18
71	20	2169	2170	29
76	20	2163	2165	29
73	37	3846	3847	52
94	55	5739	5740	78
98	51	5316	5317	72
92	46	4805	4807	65
51	57	5842	5843	80
78	59	6058	6059	83
59	3	444	445	5
77	15	1631	1633	21
53	18	1923	1925	25
71	63	6481	6482	89
66	26	2754	2755	37
75	33	3494	3496	47
52	47	4837	4838	66
98	36	3828	3829	51
77	15	1695	1696	22
64	3	434	435	5
56	31	3264	3265	44
70	19	2038	2039	27
79	1	189	191	1
86	38	3977	3978	54
84	22	2402	2404	32
61	62	6388	6389	87
52	52	5372	5374	73
79	49	5084	5085	69
89	28	2928	2929	39
60	70	7233	7235	99
78	4	570	571	6
87	41	4302	4303	58
75	10	1129	1130	14
70	29	3104	3106	42
76	66	6773	6775	93
71	53	5530	5531	75
68	37	3871	3873	52
56	8	921	922	12
67	21	2269	2270	30
85	38	3955	3956	53
63	1	203	204	1
55	29	3036	3037	41
51	4	490	491	6
84	35	3717	3719	50
50	22	2340	2341	31
97	56	5816	5817	79
61	22	2300	2302	31
62	64	6580	6581	90
69	7	870	871	11
89	21	2241	2242	29
60	68	7049	7050	97
80	12	1369	1370	17
63	12	1355	1356	17
99	8	988	989	12
72	61	6338	6340	87
93	5	601	602	7
75	68	7005	7006	96
92	11	1243	1245	16
70	3	421	422	4
68	57	5936	5938	81
50	41	4263	4264	58
66	31	3213	3214	43
54	44	4555	4557	62
70	49	5090	5091	69
50	18	1876	1877	25
51	2	318	320	3
98	67	6915	6916	94
