51	51	4282	4283	73
58	42	3517	3518	59
90	14	1247	1248	19
69	57	4755	4756	80
74	39	3314	3315	55
52	50	4203	4205	71
89	0	165	166	1
77	44	3699	3701	62
76	30	2529	2531	42
59	64	5320	5321	90
83	17	1546	1547	25
62	62	5149	5151	87
52	23	1942	1944	32
78	63	5231	5233	88
51	7	633	634	10
65	29	2457	2458	41
54	38	3227	3228	54
98	62	5186	5187	87
75	10	943	944	15
72	48	4035	4036	68
92	44	3711	3712	62
81	2	261	262	3
78	57	4809	4811	81
90	3	396	397	5
90	16	1427	1429	23
68	18	1597	1598	26
63	11	1029	1030	16
78	4	431	432	6
66	48	4002	4003	67
52	4	387	389	5
85	9	877	879	13
96	29	2536	2537	42
88	5	552	553	8
72	20	1728	1730	28
83	13	1147	1148	18
90	20	1780	1781	29
79	20	1760	1762	29
75	37	3114	3115	52
65	55	4612	4613	78
78	51	4281	4282	72
51	46	3848	3850	65
62	57	4727	4728	80
69	59	4886	4887	83
73	3	383	384	5
86	15	1337	1339	21
72	18	1578	1580	25
53	63	5216	5217	89
65	26	2230	2231	37
63	33	2817	2819	47
53	47	3907	3908	66
75	36	3079	3080	51
72	15	1375	1376	22
66	3	364	365	5
61	31	2645	2646	44
54	19	1639	1640	27
90	1	178	180	1
56	38	3190	3191	54
84	22	1951	1953	32
90	62	5187	5188	87
56	52	4342	4344	73
83	49	4115	4116	69
85	28	2372	2373	39
77	70	5855	5857	99
84	4	480	481	6
84	41	3479	3480	58
60	10	909	910	14
52	29	2495	2497	42
68	66	5463	5465	93
56	53	4453	4454	75
80	37	3143	3145	52
79	8	775	776	12
61	21	1835	1836	30
78	38	3195	3196	53
63	1	176	177	1
56	29	2457	2458	41
84	4	438	439	6
65	35	2991	2993	50
68	22	1912	1913	31
64	56	4671	4672	79
73	22	1877	1879	31
