68	56	4629	4630	73
95	45	3822	3823	59
81	15	1328	1329	19
96	62	5147	5148	80
88	43	3581	3582	55
52	55	4527	4529	71
79	1	162	163	1
74	48	3978	3980	62
72	32	2715	2717	42
54	69	5724	5725	90
91	19	1669	1670	25
68	67	5551	5553	87
80	25	2117	2119	32
54	68	5608	5610	88
77	7	704	705	10
64	31	2642	2643	41
99	42	3520	3521	54
96	67	5579	5580	87
73	11	1009	1010	15
50	52	4321	4322	68
84	48	3985	3986	62
64	2	258	259	3
74	62	5173	5175	81
80	4	411	412	5
88	17	1529	1531	23
63	20	1711	1712	26
83	12	1124	1125	16
98	4	478	479	6
62	52	4304	4305	67
98	4	459	461	5
56	10	910	912	13
82	32	2712	2713	42
91	6	592	593	8
99	22	1884	1886	28
85	14	1232	1233	18
88	22	1910	1911	29
60	22	1872	1874	29
95	40	3370	3371	52
89	60	4991	4992	78
96	55	4626	4627	72
89	50	4181	4183	65
74	61	5102	5103	80
67	64	5259	5260	83
80	4	415	416	5
67	16	1415	1417	21
84	20	1708	1710	25
58	68	5623	5624	89
52	28	2386	2387	37
64	36	3033	3035	47
97	51	4251	4252	66
83	39	3321	3322	51
92	17	1498	1499	22
79	3	400	401	5
84	34	2870	2871	44
92	21	1801	1802	27
57	1	152	154	1
85	41	3463	3464	54
98	24	2111	2113	32
61	67	5554	5555	87
77	56	4696	4698	73
93	53	4439	4440	69
87	30	2552	2553	39
80	76	6308	6310	99
53	5	480	481	6
51	45	3711	3712	58
63	11	978	979	14
75	32	2709	2711	42
72	71	5886	5888	93
79	58	4819	4820	75
60	40	3361	3363	52
89	9	840	841	12
99	23	2011	2012	30
50	41	3409	3410	53
58	1	179	180	1
99	31	2687	2688	41
82	4	463	464	6
80	38	3234	3236	50
86	24	2074	2075	31
64	61	5030	5031	79
64	23	2007	2009	31
