94	54	5663	5664	73
55	44	4607	4608	59
91	14	1614	1615	19
57	60	6224	6225	80
78	41	4342	4343	55
92	53	5556	5558	71
90	0	190	191	1
88	46	4854	4856	62
54	31	3282	3284	42
65	68	6990	6991	90
90	18	2016	2017	25
55	65	6750	6752	87
85	24	2573	2575	32
87	66	6869	6871	88
67	7	833	834	10
90	30	3238	3239	41
57	41	4234	4235	54
64	65	6760	6761	87
82	11	1226	1227	15
83	51	5299	5300	68
63	46	4826	4827	62
96	2	333	334	3
83	61	6311	6313	81
96	3	499	500	5
57	17	1817	1819	23
70	19	2082	2083	26
52	12	1324	1325	16
75	4	540	541	6
80	50	5260	5261	67
73	4	514	516	5
63	10	1106	1108	13
71	31	3282	3283	42
90	6	702	703	8
96	21	2275	2277	28
94	13	1494	1495	18
99	21	2323	2324	29
54	21	2266	2268	29
58	39	4058	4059	52
95	58	6080	6081	78
79	54	5611	5612	72
93	49	5090	5092	65
79	60	6219	6220	80
60	62	6400	6401	83
64	4	473	474	5
98	16	1745	1747	21
64	19	2046	2048	25
72	66	6867	6868	89
77	28	2928	2929	37
70	35	3695	3697	47
71	49	5143	5144	66
79	38	4033	4034	51
96	16	1812	1813	22
74	3	466	467	5
61	33	3462	3463	44
98	20	2184	2185	27
90	1	206	208	1
94	40	4219	4220	54
60	24	2518	2520	32
71	65	6779	6780	87
67	55	5707	5709	73
64	52	5371	5372	69
71	29	3081	3082	39
89	74	7694	7696	99
72	5	594	595	6
52	43	4520	4521	58
86	10	1203	1204	14
54	31	3271	3273	42
84	69	7184	7186	93
82	56	5870	5871	75
98	39	4129	4131	52
62	9	979	980	12
62	22	2396	2397	30
79	40	4181	4182	53
55	1	203	204	1
97	31	3258	3259	41
84	4	550	551	6
83	37	3935	3937	50
72	23	2500	2501	31
75	59	6138	6139	79
95	23	2469	2471	31
58	67	6967	6968	90
73	8	923	924	11
76	22	2358	2359	29
80	72	7490	7491	97
70	13	1437	1438	17
61	13	1432	1433	17
68	9	1011	1012	12
99	65	6743	6745	87
58	5	597	598	7
59	72	7407	7408	96
51	12	1272	1274	16
80	3	452	453	4
96	61	6318	6320	81
73	43	4540	4541	58
82	32	3418	3419	43
76	46	4848	4850	62
78	52	5401	5402	69
58	19	1994	1995	25
65	2	348	350	3
70	71	7297	7298	94
