68	55	6842	6843	73
92	45	5628	5629	59
73	15	1926	1927	19
66	61	7567	7568	80
59	42	5246	5247	55
62	54	6707	6709	71
70	1	193	194	1
66	47	5863	5865	62
95	32	4021	4023	42
60	69	8482	8483	90
78	19	2422	2423	25
70	66	8213	8215	87
98	24	3123	3125	32
91	67	8339	8341	88
73	7	1005	1006	10
95	31	3924	3925	41
96	41	5176	5177	54
88	66	8232	8233	87
93	11	1484	1485	15
62	51	6405	6406	68
80	47	5873	5874	62
98	2	387	388	3
72	62	7646	7648	81
93	4	584	585	5
91	17	2231	2233	23
94	20	2542	2543	26
50	12	1597	1598	16
64	4	630	631	6
81	51	6381	6382	67
64	4	600	602	5
83	10	1352	1354	13
57	32	3964	3965	42
63	6	807	808	8
60	21	2710	2712	28
73	13	1776	1777	18
95	22	2801	2802	29
81	22	2772	2774	29
91	39	4955	4956	52
89	59	7368	7369	78
93	55	6821	6822	72
87	49	6164	6166	65
70	61	7538	7539	80
69	63	7779	7780	83
95	4	593	594	5
94	16	2097	2099	21
89	19	2500	2502	25
55	67	8320	8321	89
80	28	3546	3547	37
66	36	4476	4478	47
95	50	6264	6265	66
82	39	4892	4893	51
95	17	2183	2184	22
58	3	535	536	5
90	33	4227	4228	44
71	20	2608	2609	27
67	1	208	210	1
57	41	5075	5076	54
75	24	3065	3067	32
94	66	8252	8253	87
54	56	6914	6916	73
98	52	6551	6552	69
54	29	3714	3715	39
55	75	9304	9306	99
53	5	688	689	6
75	44	5510	5511	58
84	11	1443	1444	14
56	32	3969	3971	42
74	70	8709	8711	93
96	57	7135	7136	75
61	40	4964	4966	52
88	9	1203	1204	12
67	23	2907	2908	30
80	40	5069	5070	53
86	1	267	268	1
78	31	3922	3923	41
90	4	656	657	6
66	38	4751	4753	50
66	24	3019	3020	31
64	60	7439	7440	79
83	23	2970	2972	31
60	68	8463	8464	90
90	8	1124	1125	11
77	22	2852	2853	29
76	73	9088	9089	97
71	13	1734	1735	17
91	13	1758	1759	17
76	9	1223	1224	12
62	66	8142	8144	87
59	5	714	715	7
72	73	9008	9009	96
72	12	1557	1559	16
80	3	532	533	4
84	61	7650	7652	81
73	44	5506	5507	58
76	33	4134	4135	43
82	47	5886	5888	62
73	53	6547	6548	69
91	19	2446	2447	25
86	2	431	433	3
52	72	8842	8843	94
58	66	8174	8175	87
92	68	8409	8411	89
92	68	8478	8480	90
86	40	5073	5075	53
74	56	7021	7023	74
70	67	8250	8251	88
87	9	1193	1194	11
98	57	7152	7153	76
88	23	2948	2949	30
52	50	6198	6199	66
50	47	5858	5860	62
76	75	9339	9340	99
73	61	7597	7599	81
97	18	2320	2322	23
84	7	1010	1011	9
90	43	5456	5458	57
65	68	8388	8390	89
68	30	3801	3803	40
57	48	5997	5998	64
97	48	6026	6027	63
