72	54	4484	4485	73
83	44	3689	3690	59
87	14	1293	1294	19
53	59	4938	4939	80
63	41	3441	3442	55
65	53	4393	4395	71
51	0	130	131	1
68	46	3844	3846	62
64	31	2621	2623	42
89	67	5574	5575	90
87	18	1613	1614	25
95	64	5398	5400	87
99	24	2070	2072	32
79	65	5450	5452	88
80	7	687	688	10
91	30	2585	2586	41
74	40	3382	3383	54
77	64	5380	5381	87
92	11	998	999	15
95	50	4226	4227	68
77	46	3850	3851	62
54	2	242	243	3
84	60	5016	5018	81
96	3	415	416	5
51	17	1445	1447	23
56	19	1650	1651	26
56	12	1064	1065	16
71	4	439	440	6
74	50	4177	4178	67
72	4	421	423	5
86	10	912	914	13
85	31	2629	2630	42
88	5	571	572	8
53	21	1779	1781	28
55	13	1164	1165	18
71	21	1833	1834	29
58	21	1810	1812	29
98	38	3266	3267	52
81	58	4822	4823	78
72	53	4453	4454	72
91	48	4049	4051	65
61	59	4924	4925	80
96	61	5117	5118	83
95	3	418	419	5
50	15	1354	1356	21
83	19	1653	1655	25
89	65	5471	5472	89
53	27	2310	2311	37
92	35	2964	2966	47
96	49	4114	4115	66
50	38	3182	3183	51
85	16	1444	1445	22
82	3	392	393	5
93	33	2787	2788	44
75	20	1728	1729	27
95	1	187	189	1
74	40	3342	3343	54
63	23	2009	2011	32
88	65	5402	5403	87
59	54	4526	4528	73
71	51	4274	4275	69
79	29	2463	2464	39
51	73	6074	6076	99
94	5	508	509	6
55	43	3594	3595	58
75	10	959	960	14
76	31	2624	2626	42
78	68	5701	5703	93
66	56	4651	4652	75
94	39	3287	3289	52
85	8	811	812	12
60	22	1909	1910	30
94	39	3343	3344	53
51	1	168	169	1
80	30	2583	2584	41
51	4	420	421	6
53	37	3104	3106	50
52	23	1975	1976	31
60	58	4862	4863	79
71	23	1951	1953	31
