89	54	4580	4581	73
84	44	3754	3755	59
97	14	1324	1325	19
97	60	5070	5071	80
97	41	3535	3536	55
76	53	4481	4483	71
58	0	138	139	1
60	46	3903	3905	62
76	31	2678	2680	42
75	68	5659	5660	90
57	18	1610	1611	25
59	65	5457	5459	87
78	24	2084	2086	32
60	66	5528	5530	88
99	7	716	717	10
87	30	2625	2626	41
76	41	3444	3445	54
78	65	5477	5478	87
89	11	1011	1012	15
72	51	4278	4279	68
87	46	3927	3928	62
93	2	284	285	3
62	61	5084	5086	81
78	3	403	404	5
61	17	1480	1482	23
69	19	1691	1692	26
79	12	1105	1106	16
77	4	452	453	6
58	50	4234	4235	67
63	4	418	420	5
51	10	892	894	13
69	31	2658	2659	42
81	6	574	575	8
96	21	1853	1855	28
57	13	1186	1187	18
80	21	1873	1874	29
75	21	1859	1861	29
65	39	3290	3291	52
62	58	4888	4889	78
56	54	4517	4518	72
87	49	4117	4119	65
77	60	5028	5029	80
84	62	5196	5197	83
80	4	410	411	5
71	16	1399	1401	21
87	19	1685	1687	25
69	66	5548	5549	89
91	28	2389	2390	37
67	35	2990	2992	47
66	49	4156	4157	66
88	38	3276	3277	51
95	16	1479	1480	22
70	3	386	387	5
95	33	2838	2839	44
50	20	1732	1733	27
50	1	144	146	1
84	40	3410	3411	54
50	24	2032	2034	32
69	65	5478	5479	87
97	55	4645	4647	73
68	52	4347	4348	69
91	29	2518	2519	39
63	74	6195	6197	99
82	5	503	504	6
93	43	3696	3697	58
95	10	995	996	14
96	31	2690	2692	42
86	69	5811	5813	93
90	56	4757	4758	75
55	39	3305	3307	52
89	9	829	830	12
65	22	1947	1948	30
59	40	3367	3368	53
90	1	209	210	1
74	31	2623	2624	41
63	4	438	439	6
65	37	3171	3173	50
91	23	2048	2049	31
79	59	4968	4969	79
72	23	1986	1988	31
