88	52	2248	2249	73
55	42	1820	1821	59
55	14	646	647	19
66	58	2459	2460	80
61	40	1716	1717	55
92	51	2211	2213	71
83	0	121	122	1
74	45	1924	1926	62
79	30	1331	1333	42
52	65	2739	2740	90
93	18	840	841	25
68	63	2666	2668	87
57	23	1022	1024	32
79	64	2711	2713	88
55	7	352	353	10
77	29	1298	1299	41
99	39	1719	1720	54
94	63	2692	2693	87
81	10	524	525	15
85	49	2109	2110	68
84	44	1931	1932	62
57	2	149	150	3
79	58	2495	2497	81
62	3	218	219	5
59	16	741	743	23
67	19	848	849	26
67	12	561	562	16
55	4	235	236	6
56	48	2065	2066	67
69	4	240	242	5
85	9	489	491	13
68	30	1314	1315	42
56	5	292	293	8
63	20	908	910	28
79	13	622	623	18
63	21	926	927	29
97	20	955	957	29
70	37	1621	1622	52
76	56	2398	2399	78
83	52	2229	2230	72
