71	54	4518	4519	73
66	44	3700	3701	59
53	14	1268	1269	19
80	60	5005	5006	80
96	41	3501	3502	55
59	53	4421	4423	71
89	0	169	170	1
55	46	3861	3863	62
66	31	2643	2645	42
56	68	5586	5587	90
82	18	1620	1621	25
64	65	5410	5412	87
66	24	2052	2054	32
91	66	5506	5508	88
72	7	683	684	10
58	30	2571	2572	41
89	41	3425	3426	54
75	65	5421	5422	87
71	11	984	985	15
56	51	4221	4222	68
82	46	3885	3886	62
77	2	266	267	3
63	61	5036	5038	81
89	3	410	411	5
62	17	1467	1469	23
54	19	1660	1661	26
68	12	1084	1085	16
79	4	450	451	6
87	50	4223	4224	67
74	4	426	428	5
68	10	901	903	13
65	31	2629	2630	42
79	6	567	568	8
97	21	1837	1839	28
84	13	1202	1203	18
55	21	1831	1832	29
89	21	1855	1857	29
82	39	3276	3277	52
94	58	4873	4874	78
65	54	4482	4483	72
50	49	4040	4042	65
94	60	4997	4998	80
75	62	5137	5138	83
53	4	380	381	5
91	16	1406	1408	21
78	19	1661	1663	25
56	66	5482	5483	89
84	28	2360	2361	37
81	35	2975	2977	47
97	49	4147	4148	66
77	38	3234	3235	51
83	16	1453	1454	22
80	3	393	394	5
98	33	2814	2815	44
73	20	1739	1740	27
65	1	158	160	1
81	40	3375	3376	54
77	24	2040	2042	32
95	65	5451	5452	87
61	55	4565	4567	73
59	52	4296	4297	69
99	29	2502	2503	39
76	74	6148	6150	99
57	5	474	475	6
65	43	3633	3634	58
64	10	955	956	14
93	31	2661	2663	42
73	69	5742	5744	93
55	56	4676	4677	75
81	39	3300	3302	52
71	9	803	804	12
80	22	1944	1945	30
97	40	3373	3374	53
83	1	201	202	1
80	31	2604	2605	41
92	4	464	465	6
68	37	3143	3145	50
85	23	2023	2024	31
94	59	4936	4937	79
67	23	1962	1964	31
