0,17,20,15,25,1,3,10,4,24,10,0
0,8,9,5,8,14,20,4,10,10,15,0
0,122,95,111,100,79,98,100,111,132,71,132
0,126,100,114,104,86,108,102,116,137,79,137
0,15,10,18,12,19,17,3,10,8,10,0
0,3.75,2,6,3,2.7143,1.7,1.5,2,1.6,1.25,0
0,6,9,3,8,9,10,10,10,8,6,0
0,0,6,8,8,9,5,4,5,5,9,0
0,6,0,3,3,6,9,8,10,2,7,0
0,4,6,0,7,5,7,2,3,7,9,0
0,10,7,9,0,4,4,2,2,8,2,0
0,4,7,7,10,0,5,8,8,4,5,0
0,8,4,3,6,4,0,10,7,8,9,0
0,4,10,6,8,10,4,0,10,9,10,0
0,3,8,4,8,6,5,6,0,10,6,0
0,8,2,5,6,9,10,4,9,0,4,0
0,7,9,3,9,4,9,4,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
