
8
10


76 76 91 53 99 81 99 96 
90 74 75 79 82 54 96 62 
63 58 92 73 86 89 64 51 
93 89 50 83 61 54 87 70 
75 50 76 67 94 82 85 72 
67 74 57 81 70 84 50 90 
55 97 52 84 83 52 88 81 
97 70 82 73 52 86 61 76 
59 81 94 91 75 65 81 90 
88 66 99 97 87 73 75 86 


77 50 56 65 82 53 50 73 70 86 
96 82 76 91 73 88 55 65 74 87 
94 54 63 93 68 81 71 81 58 96 
69 83 90 72 85 79 53 77 99 91 
80 57 73 50 69 73 86 56 97 99 
62 76 89 61 58 80 81 82 53 68 
67 90 83 89 75 79 52 74 86 58 
92 70 93 99 65 89 52 72 76 62 
85 93 75 71 93 70 61 53 55 93 
71 63 94 52 65 61 70 90 71 80 

62 83 96 72 94 95 74 74 93 93 
64 89 91 95 57 65 68 76 94 97 
96 80 85 86 72 71 99 97 90 90 
53 90 86 73 65 63 62 67 89 66 
70 96 83 93 66 80 68 77 73 62 
55 81 85 70 71 73 57 53 70 53 
65 53 80 50 55 95 70 94 82 96 
89 91 64 53 92 73 74 93 88 57 
54 95 71 79 69 68 71 64 52 94 
78 75 87 66 55 56 79 86 78 66 

61 80 78 63 64 68 59 52 92 60 
51 76 67 92 55 56 53 78 71 72 
73 94 70 63 81 56 63 71 59 50 
67 73 63 67 54 58 60 60 69 64 
61 92 93 86 82 66 69 78 97 90 
91 61 74 64 87 79 50 67 52 79 
53 96 78 87 87 82 58 78 53 58 
55 70 61 52 99 85 92 92 67 75 
54 88 51 51 50 59 53 55 69 67 
67 71 64 80 94 83 92 77 97 88 

88 53 92 77 54 75 60 75 75 76 
88 96 54 90 63 63 84 80 59 71 
79 85 76 61 78 91 69 90 80 80 
94 64 73 50 78 61 83 50 64 68 
52 86 57 60 59 81 51 66 75 96 
87 79 84 52 99 81 78 66 71 69 
67 93 91 74 79 93 72 51 69 85 
87 98 54 76 81 78 87 88 60 74 
65 79 69 51 61 86 52 73 60 53 
95 84 69 77 94 59 70 78 62 79 

55 56 79 85 71 91 66 55 87 79 
97 80 52 71 79 79 58 96 60 75 
50 76 89 80 93 54 97 91 83 59 
83 50 67 89 76 88 56 87 55 79 
87 59 90 53 57 99 57 79 70 93 
97 78 55 53 67 70 77 91 70 86 
64 56 68 85 94 78 61 88 82 85 
93 63 53 72 68 77 84 84 53 57 
65 81 68 74 93 54 84 76 54 92 
57 69 74 61 65 97 84 55 87 65 

91 72 63 76 87 54 95 53 87 61 
66 80 97 91 82 86 78 74 65 58 
63 95 80 67 68 67 72 82 55 99 
94 94 80 91 93 56 69 77 73 82 
67 66 55 96 59 62 64 86 95 51 
85 60 83 84 67 81 64 50 58 74 
93 70 93 77 93 61 75 89 71 95 
61 77 95 62 72 89 88 89 80 72 
97 84 90 96 94 82 72 99 79 94 
63 72 64 87 60 70 87 99 88 92 

72 60 86 91 52 54 79 94 96 70 
88 61 60 62 86 53 96 65 72 95 
72 71 84 88 60 82 71 91 90 53 
74 99 73 53 77 57 91 53 54 52 
87 55 67 72 75 91 78 54 88 96 
63 99 52 91 76 51 59 77 67 81 
81 94 73 86 63 73 65 53 51 54 
68 82 91 84 63 73 71 56 73 67 
64 74 85 60 78 56 85 66 99 83 
68 92 79 85 84 79 66 89 67 74 

52 77 95 89 94 67 68 95 85 84 
83 77 74 69 87 95 64 62 85 71 
58 53 88 60 96 61 94 72 77 93 
88 64 77 69 74 66 68 83 61 71 
89 88 67 84 84 66 96 59 53 56 
67 86 62 77 56 82 86 55 76 54 
91 61 73 69 58 93 77 63 57 58 
50 99 95 87 79 67 89 91 71 65 
75 61 94 63 57 80 92 64 55 97 
62 58 57 90 83 96 59 66 67 97 


