
6
10


92 64 58 94 94 99 
73 79 59 93 78 50 
73 98 85 93 71 55 
75 76 70 94 72 63 
70 67 81 56 83 51 
73 65 83 75 76 86 
84 64 86 66 80 95 
75 86 61 53 71 91 
95 91 92 70 95 62 
56 99 68 88 54 82 


51 61 81 72 91 56 71 83 90 98 
62 70 70 98 92 77 53 53 57 83 
75 56 97 80 86 79 54 67 97 51 
78 76 52 61 85 75 65 61 55 86 
66 58 89 58 93 78 92 61 84 85 
58 67 58 64 62 99 95 57 73 69 
72 86 53 92 56 51 75 91 55 61 
57 73 59 81 54 78 99 51 93 60 
51 58 96 77 57 93 73 55 70 93 
61 94 69 92 76 91 99 85 67 89 

72 90 81 81 62 66 80 60 87 76 
73 92 84 78 63 70 75 77 63 67 
61 98 71 64 75 91 82 91 99 97 
60 60 67 80 82 72 62 98 75 77 
56 93 91 90 58 52 76 84 57 73 
78 65 98 61 58 52 76 70 96 69 
62 68 60 66 87 81 53 50 62 98 
52 52 60 52 56 58 74 57 92 65 
92 88 74 89 61 76 58 52 77 74 
87 64 61 82 63 63 62 81 70 66 

64 93 86 98 58 98 67 50 99 67 
79 83 69 98 55 93 71 51 91 61 
62 74 89 96 61 81 80 53 67 58 
58 90 83 71 90 80 55 99 78 88 
56 51 55 64 80 51 59 67 53 56 
74 86 60 77 69 94 91 71 59 79 
74 62 90 65 69 62 85 85 74 75 
67 91 82 79 99 97 89 80 79 73 
76 81 56 65 67 84 77 67 94 64 
72 62 75 50 93 67 51 55 93 60 

88 77 90 75 52 57 87 60 87 65 
69 77 70 82 60 66 62 52 84 95 
94 68 97 68 56 58 96 56 81 79 
69 96 62 65 79 93 82 75 84 56 
54 75 88 82 65 57 94 60 91 60 
95 66 67 64 70 83 53 77 62 54 
77 92 94 68 75 55 80 50 54 60 
76 92 53 84 77 53 72 64 99 93 
96 77 88 99 79 94 87 65 65 99 
88 83 97 60 86 80 51 50 87 51 

95 75 68 53 55 82 90 67 80 54 
64 65 90 57 77 75 68 82 84 52 
61 95 82 88 76 97 97 52 84 68 
68 72 98 67 56 92 80 53 79 80 
92 78 61 53 91 60 65 78 99 83 
60 59 69 95 56 59 81 57 66 67 
61 69 61 85 53 80 65 92 62 61 
60 84 83 86 81 55 94 95 54 50 
50 98 92 64 57 86 62 60 98 65 
66 74 96 95 80 51 82 86 78 97 

84 75 86 97 67 71 72 87 79 55 
67 90 86 53 93 57 71 51 87 72 
52 77 93 73 62 81 53 91 69 65 
94 76 73 71 85 75 54 93 55 56 
66 67 76 65 54 72 84 72 52 62 
73 84 81 87 94 79 79 90 80 88 
64 55 92 98 66 73 56 70 89 82 
83 84 57 52 55 63 61 56 63 96 
51 87 59 90 66 64 66 58 90 58 
60 88 91 70 82 90 86 69 69 97 


