
2
10


92 64 
58 94 
94 99 
73 79 
59 93 
78 50 
73 98 
85 93 
71 55 
75 76 


70 94 72 63 70 67 81 56 83 51 
73 65 83 75 76 86 84 64 86 66 
80 95 75 86 61 53 71 91 95 91 
92 70 95 62 56 99 68 88 54 82 
51 61 81 72 91 56 71 83 90 98 
62 70 70 98 92 77 53 53 57 83 
75 56 97 80 86 79 54 67 97 51 
78 76 52 61 85 75 65 61 55 86 
66 58 89 58 93 78 92 61 84 85 
58 67 58 64 62 99 95 57 73 69 

72 86 53 92 56 51 75 91 55 61 
57 73 59 81 54 78 99 51 93 60 
51 58 96 77 57 93 73 55 70 93 
61 94 69 92 76 91 99 85 67 89 
72 90 81 81 62 66 80 60 87 76 
73 92 84 78 63 70 75 77 63 67 
61 98 71 64 75 91 82 91 99 97 
60 60 67 80 82 72 62 98 75 77 
56 93 91 90 58 52 76 84 57 73 
78 65 98 61 58 52 76 70 96 69 


