
6
10


58 58 82 55 94 84 
72 61 71 57 65 86 
67 60 52 90 55 52 
69 96 76 64 79 96 
53 57 57 73 98 57 
97 60 55 84 56 68 
91 73 63 98 60 95 
64 80 88 61 66 55 
51 65 59 72 83 64 
83 84 98 89 89 90 


98 82 92 79 87 71 88 92 57 83 
70 89 79 91 57 50 97 74 91 53 
76 78 61 86 62 65 88 88 66 85 
96 93 80 65 54 93 98 79 79 99 
95 76 55 99 50 98 96 61 97 89 
74 88 83 71 61 94 97 72 63 76 
63 50 66 95 59 73 95 80 77 90 
75 64 82 54 69 56 97 75 62 64 
81 58 62 72 68 89 52 58 56 73 
85 51 91 54 62 52 89 59 93 93 

82 50 93 53 59 86 51 65 64 79 
64 56 98 88 62 62 62 94 63 95 
81 61 88 68 80 71 90 84 53 72 
91 87 79 62 97 60 84 66 68 65 
57 88 55 98 50 97 81 70 79 73 
57 75 55 58 62 81 89 64 63 68 
67 62 64 75 58 73 68 89 75 78 
97 68 91 70 69 82 87 84 99 86 
87 92 85 54 87 96 83 55 80 64 
50 77 96 68 59 55 96 95 50 64 

89 60 65 72 91 70 83 66 53 82 
97 92 86 75 68 97 56 77 87 75 
93 87 81 99 79 64 50 86 71 64 
95 51 68 64 57 88 50 83 89 89 
77 66 75 50 72 68 55 52 54 54 
64 71 89 87 87 54 58 71 84 83 
89 83 96 90 76 52 84 53 58 78 
89 79 59 66 76 75 75 57 68 80 
97 61 62 80 81 99 82 51 67 56 
60 91 62 95 61 63 83 85 92 90 

68 89 55 70 64 92 51 74 62 70 
86 86 75 73 94 85 68 67 54 87 
63 70 88 64 73 76 72 87 57 79 
52 61 90 70 59 54 80 69 87 95 
58 52 51 74 97 82 90 89 91 61 
56 66 85 65 75 53 99 69 56 87 
51 88 62 72 55 59 97 52 67 62 
57 60 78 63 90 93 62 78 85 50 
87 84 57 60 75 75 81 84 62 93 
64 94 50 53 51 64 63 90 88 92 

81 68 95 91 65 88 70 97 82 70 
76 69 53 53 85 71 90 97 65 64 
55 97 69 61 58 84 59 80 59 63 
56 76 95 57 61 79 98 86 69 63 
78 91 63 76 75 69 76 76 53 79 
73 62 91 71 92 65 56 61 60 66 
53 51 80 96 64 81 88 67 90 78 
65 91 82 76 96 81 72 75 61 85 
52 61 58 98 93 87 80 93 83 70 
91 76 92 84 55 67 85 86 81 79 

94 83 63 66 69 70 92 89 88 66 
69 66 74 61 57 81 90 85 67 98 
86 81 70 78 69 70 71 50 50 62 
56 85 81 55 94 88 83 64 85 64 
95 63 61 63 83 58 76 74 97 97 
89 92 62 70 76 81 57 96 70 53 
86 73 74 59 91 88 74 91 70 76 
71 62 74 59 98 93 77 84 92 73 
75 68 65 60 95 71 94 67 93 87 
66 58 91 89 78 53 72 68 82 83 


