0,55,117,27,58,110,73,7,20,31,26,82,78,102,1,98,50,27,95,13,105,0
0,12,12,13,15,5,13,19,9,2,14,14,12,10,13,13,15,17,13,14,2,0
0,136,191,96,220,226,203,114,84,137,212,147,231,266,93,168,246,228,214,71,227,266
0,145,200,106,231,230,213,128,91,139,222,157,240,273,103,178,257,240,224,81,229,273
0,16,5,4,16,16,17,18,2,16,14,11,2,20,4,20,14,19,12,11,7,0
0,1.7778,0.55556,0.4,1.4545,4,1.7,1.2857,0.28571,8,1.4,1.1,0.22222,2.8571,0.4,2,1.2727,1.5833,1.2,1.1,3.5,0
0,9,6,7,6,5,6,5,10,3,2,3,7,3,3,3,3,5,4,9,9,0
0,0,3,9,9,2,6,2,7,9,4,4,10,9,3,9,2,4,8,10,4,0
0,4,0,2,7,10,8,8,7,6,4,4,2,2,10,6,5,9,10,3,5,0
0,10,6,0,6,2,9,6,2,8,4,7,8,3,5,9,5,10,10,4,2,0
0,7,9,7,0,6,3,7,5,5,10,4,2,4,5,10,9,5,10,10,6,0
0,2,3,2,6,0,6,3,7,10,5,9,3,3,7,9,4,4,7,4,5,0
0,2,10,9,10,3,0,3,3,7,9,7,3,6,5,7,9,4,3,7,5,0
0,2,10,10,4,9,9,0,8,2,7,8,2,6,4,10,4,9,6,6,10,0
0,4,7,9,10,3,5,10,0,4,3,2,9,9,2,4,3,7,6,7,2,0
0,5,2,3,8,4,8,4,7,0,4,5,6,3,8,3,5,7,3,8,3,0
0,8,7,7,3,9,9,9,4,8,0,9,3,6,9,2,3,6,2,4,6,0
0,5,5,4,5,10,4,3,3,8,7,0,2,7,5,5,4,9,4,10,4,0
0,2,4,10,4,9,4,6,10,2,5,4,0,2,10,8,3,10,5,8,5,0
0,9,2,8,6,7,4,5,5,8,3,10,2,0,10,3,5,8,2,8,8,0
0,6,6,3,8,10,9,5,7,4,3,2,2,4,0,4,3,10,7,7,8,0
0,6,3,4,3,5,9,8,9,6,7,6,2,6,2,0,3,10,6,2,3,0
0,9,7,2,2,10,4,8,7,3,7,4,3,4,7,10,0,3,3,7,4,0
0,6,10,9,8,9,10,7,9,7,6,2,10,2,2,4,7,0,4,3,10,0
0,6,9,3,10,10,5,2,8,7,7,2,7,6,5,3,9,2,0,6,7,0
0,4,5,10,9,10,8,9,3,8,10,9,4,3,5,7,3,4,2,0,6,0
0,5,6,4,7,7,5,3,10,5,9,8,9,7,8,7,6,7,7,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
