0,35,60,57,14,57,24,2,47,55,51,0
0,20,16,9,17,14,11,2,10,4,18,0
0,108,132,135,123,80,94,26,67,78,144,144
0,126,147,144,139,93,104,28,76,82,161,161
0,8,3,16,9,14,20,15,16,10,16,0
0,0.44444,0.2,1.7778,0.5625,1.0769,2.0,7.5,1.7778,2.5,0.94118,0
0,3,1,6,5,3,8,5,4,5,2,0
0,5,7,4,10,2,5,7,6,6,5,0
0,0,7,2,5,8,7,7,2,4,8,0
0,5,0,5,7,9,4,5,10,2,3,0
0,6,3,0,2,3,2,4,2,10,2,0
0,5,4,5,0,2,6,7,9,5,3,0
0,6,5,10,10,0,9,9,10,4,2,0
0,10,8,9,7,8,0,4,8,7,9,0
0,8,6,2,3,3,6,0,3,9,4,0
0,10,6,3,10,6,3,9,0,4,2,0
0,9,2,9,6,6,3,6,10,0,2,0
0,3,10,2,8,9,3,7,5,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
