0,37,4,21,15,32,41,14,40,8,51,10,37,38,46,33,0
0,16,10,15,20,15,4,8,16,7,17,6,9,19,20,16,0
0,211,151,179,165,210,214,171,180,146,224,136,174,208,209,191,224
0,216,154,184,171,215,216,174,185,149,230,138,177,214,215,196,230
0,9,6,13,17,16,16,15,17,5,5,6,16,19,6,8,0
0,1.8,2.0,2.6,2.8333,3.2,8.0,5.0,3.4,1.6667,0.83333,3.0,5.3333,3.1667,1.0,1.6,0
0,2,1,5,6,8,6,8,1,3,2,1,2,6,1,2,0
0,8,4,8,3,6,2,2,2,8,8,2,5,9,8,2,0
0,0,6,4,2,7,2,6,7,8,8,4,7,10,4,6,0
0,7,0,3,8,3,6,5,4,8,10,2,4,7,4,5,0
0,7,2,0,4,4,6,10,10,5,5,10,9,9,10,10,0
0,6,10,3,0,10,10,6,5,7,10,4,4,3,5,3,0
0,2,10,5,6,0,8,10,6,4,9,9,4,6,6,2,0
0,10,3,8,10,3,0,2,6,7,6,5,4,5,9,7,0
0,2,3,5,10,9,7,0,7,7,3,5,4,5,3,7,0
0,2,3,8,2,4,8,5,0,10,6,5,9,6,5,7,0
0,3,6,5,10,9,3,8,3,0,2,10,6,2,9,5,0
0,4,10,2,4,5,7,10,7,10,0,7,6,7,8,7,0
0,8,4,3,6,7,10,2,6,10,4,0,7,2,8,5,0
0,3,6,9,8,6,6,2,6,2,9,7,0,2,4,10,0
0,6,6,7,10,6,9,2,3,10,9,10,7,0,8,9,0
0,2,7,2,6,2,7,8,4,4,7,8,10,3,0,10,0
0,8,8,3,3,5,2,10,6,10,8,2,6,8,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
