0,191,76,1,201,117,217,91,90,203,168,173,124,149,189,30,196,48,246,238,243,142,212,223,250,170,0
0,9,20,4,4,16,14,13,8,14,7,9,11,11,20,17,11,6,12,5,2,16,17,17,11,4,0
0,224,106,32,251,153,252,137,122,238,217,206,167,181,241,70,235,93,278,274,288,168,264,258,300,207,300
0,225,108,33,252,155,254,139,123,240,218,207,169,183,243,72,237,94,280,275,289,170,266,260,302,208,302
0,12,19,9,8,16,13,20,4,13,4,14,8,20,7,19,18,10,13,10,12,12,14,2,5,19,0
0,12,9.5,9,8,8,6.5,10,4,6.5,4,14,4,10,3.5,9.5,9,10,6.5,10,12,6,7,1,2.5,19,0
0,3,9,2,5,5,10,6,4,4,7,10,6,10,5,3,4,7,5,2,6,10,5,3,9,6,0
0,0,3,2,10,3,3,9,3,9,5,2,7,6,2,5,4,8,2,8,2,3,4,8,8,5,0
0,10,0,3,2,5,9,3,2,8,7,8,7,4,6,5,7,4,6,5,5,10,6,5,9,2,0
0,3,3,0,5,4,9,8,5,9,3,9,4,5,8,8,2,5,2,7,10,2,10,9,2,6,0
0,8,9,4,0,2,2,10,5,7,9,9,9,7,9,2,7,2,7,9,3,8,4,8,10,6,0
0,2,3,2,8,0,6,7,3,4,5,4,8,5,4,10,3,8,6,6,6,7,2,10,9,10,0
0,4,5,4,7,7,0,9,2,5,8,9,4,8,10,6,10,2,2,8,6,5,4,9,5,9,0
0,9,3,9,6,6,9,0,7,5,4,3,7,5,5,10,9,2,2,8,9,2,2,5,7,8,0
0,8,8,8,10,2,6,10,0,4,8,10,4,9,2,2,3,8,4,6,9,6,5,3,7,3,0
0,5,5,10,8,2,5,2,8,0,2,4,7,7,8,7,3,8,7,7,4,3,10,2,7,4,0
0,9,7,8,9,6,10,2,9,10,0,7,3,6,10,6,5,6,6,7,7,2,9,4,7,10,0
0,4,5,5,7,6,8,9,6,8,7,0,5,7,9,7,8,9,4,4,3,2,7,7,9,4,0
0,5,10,6,7,2,3,5,10,9,4,6,0,2,2,9,10,9,3,4,8,3,9,2,2,6,0
0,2,5,2,3,7,2,7,6,6,6,7,3,0,6,2,10,7,4,7,8,2,6,6,9,4,0
0,6,5,6,10,5,6,4,10,2,10,6,7,4,0,9,7,2,10,5,2,10,4,5,10,2,0
0,10,3,9,10,3,4,10,8,9,6,9,5,7,5,0,8,5,10,8,7,6,9,7,9,5,0
0,9,3,5,7,4,6,10,6,5,6,10,2,10,6,10,0,9,4,2,9,9,5,8,6,2,0
0,6,4,7,2,8,8,9,4,8,4,6,4,8,4,2,7,0,6,7,8,4,7,3,5,3,0
0,5,5,2,3,3,10,6,7,6,7,5,4,7,8,2,3,8,0,3,9,2,3,5,4,10,0
0,6,8,4,10,4,3,9,4,2,3,5,10,6,4,5,3,5,8,0,9,5,2,3,7,3,0
0,9,10,10,4,3,4,10,8,3,10,7,7,6,5,6,5,6,5,8,0,5,8,2,7,6,0
0,8,7,5,8,3,3,7,7,6,6,9,5,6,9,7,7,4,10,8,9,0,4,5,6,3,0
0,10,4,10,4,6,3,7,8,4,6,8,3,7,6,10,7,5,10,10,7,10,0,4,2,2,0
0,10,2,9,6,7,3,3,8,8,8,4,10,9,9,5,9,8,8,3,6,10,3,0,8,2,0
0,8,6,6,7,5,7,8,6,4,10,7,10,6,5,3,4,5,10,5,10,6,3,6,0,10,0
0,4,7,3,8,7,3,5,4,5,3,10,6,9,7,8,3,6,4,6,9,5,4,10,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
