0,61,62,26,62,66,20,14,17,40,62,0
0,6,19,12,10,7,9,10,2,13,11,0
0,98,92,82,120,128,50,45,52,89,90,128
0,101,102,88,125,132,55,50,53,96,96,132
0,19,5,2,13,4,2,5,20,19,4,0
0,6.3333,0.5,0.33333,2.6,1,0.4,1,20,2.7143,0.66667,0
0,10,6,9,2,4,5,5,5,8,5,0
0,0,7,7,9,9,6,3,6,2,6,0
0,2,0,4,2,2,5,9,10,10,5,0
0,2,9,0,10,3,3,10,5,7,10,0
0,8,9,3,0,4,6,5,7,5,2,0
0,7,7,10,9,0,5,8,9,6,6,0
0,7,9,2,2,5,0,2,5,3,7,0
0,6,10,2,7,8,7,0,5,5,2,0
0,5,3,10,5,7,8,5,0,4,7,0
0,10,6,5,3,8,2,9,10,0,9,0
0,9,3,7,4,6,6,6,10,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0
