0,45,66,1,13,42,71,36,78,79,11,0
0,8,5,3,18,14,20,11,4,20,12,0
0,98,140,33,58,72,129,72,140,109,33,140
0,102,143,35,67,79,139,78,142,119,39,143
0,19,18,3,9,11,18,5,12,6,7,0
0,4.75,6,1.5,1,1.5714,1.8,0.83333,6,0.6,1.1667,0
0,8,10,9,9,3,7,2,8,2,2,0
0,0,10,3,2,10,9,4,3,6,8,0
0,10,0,5,10,9,5,9,7,7,2,0
0,6,5,0,7,3,4,6,3,8,2,0
0,4,3,4,0,10,10,8,8,9,4,0
0,6,9,4,9,0,2,10,7,10,6,0
0,7,9,8,3,10,0,10,7,10,6,0
0,4,4,6,3,3,6,0,7,3,8,0
0,7,9,5,6,10,8,3,0,8,10,0
0,2,2,9,7,10,2,8,3,0,9,0
0,3,5,4,9,6,8,2,9,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0
