2
20

132 172 
135 148 
128 160 
153 130 
152 156 
126 167 
140 172 
166 129 
153 141 
133 131 
148 139 
172 154 
149 144 
128 143 
127 140 
133 164 
161 174 
127 157 
146 158 
154 137 

99 71 58 59 87 64 98 78 62 57 52 58 68 51 71 59 84 96 93 87 
72 65 77 56 68 63 72 62 63 98 90 94 53 84 91 72 52 70 90 51 
77 66 75 87 53 84 77 86 77 76 78 71 96 88 60 90 65 59 59 80 
82 99 53 73 89 80 96 81 99 85 97 66 58 57 95 73 98 83 82 98 
84 76 68 89 58 66 72 51 81 50 75 60 66 63 64 82 97 60 63 66 
60 89 85 83 95 85 93 64 92 84 53 95 63 52 60 61 94 66 99 90 
51 93 85 96 67 79 54 73 92 88 77 50 68 52 72 84 59 55 59 79 
68 78 55 93 51 77 55 87 51 60 65 69 62 96 80 64 93 63 60 55 
59 81 87 61 68 95 73 67 99 96 53 93 79 69 90 60 81 73 58 77 
77 90 55 58 80 51 77 70 85 65 56 56 71 59 52 59 54 78 82 50 
74 59 96 78 88 75 70 70 54 85 73 64 89 76 94 97 95 77 52 90 
59 57 50 93 86 77 63 97 51 62 52 63 92 85 61 64 72 99 56 50 
90 68 77 85 67 85 80 86 98 97 53 96 50 88 71 79 98 98 74 90 
53 53 89 71 53 63 62 95 77 63 99 89 69 95 69 53 67 83 81 86 
81 86 84 56 82 81 91 68 70 77 65 99 66 87 93 67 97 88 55 63 
70 68 71 99 62 60 59 82 70 54 91 76 89 94 75 78 79 60 80 87 
67 54 52 59 79 85 90 53 81 65 68 82 99 72 99 62 98 63 66 99 
64 60 79 51 66 83 66 88 62 98 86 85 90 70 50 56 59 57 89 55 
73 64 54 77 99 63 84 67 83 67 79 84 67 56 85 59 66 72 97 60 
60 61 64 63 69 66 66 98 57 71 59 80 71 72 74 69 57 90 73 96 

85 85 80 53 76 70 99 82 80 63 90 90 62 59 63 54 51 68 78 68 
59 69 58 90 82 74 82 77 67 88 79 69 71 69 90 64 76 67 91 84 
84 78 72 60 68 60 68 63 54 74 86 52 98 63 54 98 59 82 87 85 
52 68 94 84 90 99 53 56 53 52 75 55 65 98 93 62 79 99 55 68 
86 71 51 57 87 65 84 86 93 66 83 87 70 55 57 96 68 92 98 86 
84 75 90 50 72 61 91 57 70 75 98 82 66 94 70 97 52 58 67 88 
86 60 66 86 80 71 87 70 66 90 89 79 77 89 91 94 51 80 94 85 
52 73 93 74 61 50 86 77 54 93 63 83 91 57 91 62 90 92 66 70 
75 50 67 76 73 82 61 59 63 84 66 98 75 84 98 68 61 54 92 98 
94 67 91 89 56 56 73 94 96 53 80 82 71 72 67 61 91 75 64 77 
90 64 78 92 85 96 71 70 67 90 58 79 84 57 59 71 63 71 72 97 
51 99 53 77 52 87 73 69 85 91 80 90 93 67 64 80 84 72 71 78 
78 55 72 95 96 69 64 98 83 75 56 69 73 63 61 64 62 72 67 55 
68 73 81 87 55 92 83 75 82 92 71 80 68 90 70 86 96 85 53 67 
91 73 86 62 80 89 87 51 84 94 83 84 96 87 71 91 75 84 91 76 
50 74 91 89 51 81 73 64 81 80 91 76 95 87 97 84 73 56 56 67 
63 78 53 71 90 64 78 74 81 92 79 59 77 57 82 67 63 54 59 55 
54 69 82 76 97 80 62 60 82 54 51 60 56 74 51 77 82 59 64 60 
75 97 78 56 85 73 80 94 90 58 89 78 75 60 80 96 94 81 91 83 
62 87 99 92 74 55 71 80 51 74 55 99 58 74 87 85 81 53 58 92 

