0,16,15,27,36,28,34,49,34,27,18,32,43,16,49,30,0
0,3,16,16,18,4,4,11,6,12,18,18,15,6,2,14,0
0,136,143,207,153,179,208,120,152,178,122,112,130,197,198,100,208
0,139,155,219,166,182,211,128,157,187,135,125,141,202,200,110,219
0,17,15,16,12,11,19,8,9,20,3,12,17,7,10,11,0
0,5.6667,1.25,1.3333,0.92308,3.6667,6.3333,1,1.8,2.2222,0.23077,0.92308,1.5455,1.4,5,1.1,0
0,3,5,10,3,3,9,4,10,3,10,3,9,2,9,10,0
0,0,7,3,4,10,8,9,6,7,9,10,9,5,8,7,0
0,4,0,3,2,2,10,3,2,2,5,4,10,4,3,4,0
0,9,5,0,2,9,5,3,8,6,5,6,7,9,7,7,0
0,7,10,3,0,9,5,8,3,2,7,2,2,4,4,6,0
0,9,7,9,3,0,2,8,4,6,4,2,9,10,10,5,0
0,6,10,4,3,2,0,10,9,8,5,6,9,2,5,10,0
0,9,5,3,7,4,6,0,4,2,9,4,10,3,8,4,0
0,5,3,8,10,5,9,10,0,5,9,2,10,6,10,8,0
0,2,10,7,10,6,7,7,10,0,7,3,6,6,3,4,0
0,10,10,9,6,9,4,3,3,7,0,3,7,9,8,6,0
0,5,8,3,7,8,8,9,10,5,3,0,5,2,7,9,0
0,5,8,10,3,2,3,5,7,7,8,5,0,4,5,8,0
0,10,8,10,2,9,9,6,3,7,10,4,4,0,2,9,0
0,10,9,8,2,3,10,7,7,7,8,7,5,8,0,7,0
0,10,8,7,8,7,4,10,9,5,4,7,9,10,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
