0,7,65,21,74,2,35,20,72,77,56,39,35,47,35,52,0
0,11,12,7,15,9,19,14,7,5,10,19,5,6,8,16,0
0,107,154,112,162,88,128,112,163,165,154,139,131,144,134,137,165
0,109,156,113,164,89,130,114,164,166,155,141,132,145,135,139,166
0,6,15,19,8,3,16,5,14,9,4,16,5,2,15,18,0
0,3.0,7.5,19.0,4.0,3.0,8.0,2.5,14.0,9.0,4.0,8.0,5.0,2.0,15.0,9.0,0
0,2,3,3,2,1,4,3,2,4,1,5,1,1,3,3,0
0,6,2,7,2,5,9,10,10,4,5,6,8,2,2,3,0
0,0,7,9,4,10,9,5,2,4,6,5,2,8,2,6,0
0,4,0,9,6,6,4,2,10,6,3,10,10,3,5,9,0
0,7,10,0,3,5,10,7,2,7,2,6,2,4,4,2,0
0,2,6,10,0,9,3,3,10,10,8,9,3,9,7,6,0
0,4,4,4,2,0,10,9,9,4,9,3,10,9,9,6,0
0,5,6,3,6,4,0,4,6,6,3,7,8,10,9,6,0
0,9,9,3,8,5,5,0,4,5,10,4,2,4,2,2,0
0,7,3,8,7,5,8,5,0,5,5,7,10,9,9,4,0
0,6,7,8,3,9,10,5,10,0,4,5,2,4,6,9,0
0,6,9,9,2,3,10,8,9,4,0,5,7,2,10,9,0
0,10,5,9,6,5,3,2,2,3,7,0,3,6,3,6,0
0,3,9,4,2,3,10,9,5,4,10,8,0,2,4,4,0
0,5,5,7,4,4,10,10,8,5,8,6,2,0,6,8,0
0,5,5,10,9,4,2,5,10,6,5,7,6,3,0,5,0
0,10,10,9,10,5,7,9,7,7,4,8,5,3,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
