0,28,80,25,88,20,39,43,80,69,30,86,29,77,87,44,0
0,12,15,2,12,6,20,8,19,2,14,19,18,4,13,14,0
0,121,171,129,190,117,137,145,183,165,138,191,125,177,187,148,0
0,123,173,130,192,118,139,146,185,166,140,193,127,178,189,150,0
0,18,2,14,3,3,16,19,15,7,7,16,13,12,8,8,0
0,9.0,1.0,14.0,1.5,3.0,8.0,19.0,7.5,7.0,3.5,8.0,6.5,12.0,4.0,4.0,0
0,67,45,7,8,75,10,90,44,31,45,66,63,40,87,86,0
0,8,6,5,5,3,2,4,8,4,2,4,5,5,2,6,0
0,0,3,9,6,9,9,8,4,3,6,4,4,5,2,4,0
0,3,0,9,9,10,3,4,3,9,9,4,8,10,9,4,0
0,6,10,0,10,2,4,4,7,2,8,5,3,9,3,6,0
0,4,2,7,0,10,3,5,10,5,8,2,4,9,6,2,0
0,7,8,2,9,0,9,5,4,4,10,9,6,7,8,2,0
0,3,7,10,10,7,0,3,10,5,8,6,6,5,9,10,0
0,7,4,2,7,8,8,0,7,4,7,9,10,7,9,9,0
0,6,2,7,4,6,3,10,0,3,6,8,7,5,10,9,0
0,3,10,7,5,7,7,3,8,0,5,9,2,8,4,6,0
0,9,8,9,3,3,6,5,6,4,0,6,8,4,5,10,0
0,2,8,5,3,8,8,10,7,10,10,0,4,7,7,6,0
0,9,8,6,9,10,2,6,10,10,10,7,0,2,7,10,0
0,9,8,3,10,4,2,10,6,2,9,7,3,0,6,7,0
0,5,10,9,6,7,3,8,10,3,8,5,5,9,0,2,0
0,5,8,8,2,7,10,5,3,3,5,10,4,5,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
