0,112,28,98,57,73,48,21,26,95,79,74,27,86,63,64,29,26,10,2,69,111,4,102,76,48,35,103,81,10,38,59,81,53,46,17,100,34,84,8,81,34,101,35,81,40,96,108,43,5,52,70,52,89,76,85,100,3,54,13,91,15,21,9,13,30,72,60,2,5,56,5,47,30,8,74,62,80,89,99,36,24,16,7,27,62,52,65,13,66,21,107,33,61,3,68,42,70,88,8,111,0
0,5,17,4,15,10,2,20,19,17,13,18,13,11,20,16,4,2,10,18,11,15,5,8,4,12,2,12,10,14,20,13,2,5,10,8,12,5,10,15,16,6,3,14,8,10,16,11,15,16,12,13,13,14,4,9,11,3,14,9,11,18,20,6,16,9,9,11,7,18,7,12,6,2,12,18,2,15,11,16,17,18,13,6,9,10,17,18,10,2,12,9,9,15,6,18,18,9,2,15,13,0
0,963,840,1089,923,876,897,1007,1317,925,1147,983,1101,1196,1287,1217,1166,1107,942,905,1076,1104,1033,1076,968,1312,967,917,838,933,798,803,901,1315,1271,1170,965,1173,1233,1013,1199,791,1047,930,1126,966,992,896,1063,1172,914,888,1140,1038,896,1083,1149,815,1024,837,884,831,1085,1039,1059,985,1256,1342,944,1250,1016,1283,966,1103,987,869,836,1302,1008,1048,828,822,1202,1236,1155,898,1225,853,1246,1334,1165,1278,988,838,1157,818,1024,988,1211,1001,1187,1342
0,966,849,1091,931,881,898,1017,1327,934,1154,992,1108,1202,1297,1225,1168,1108,947,914,1082,1112,1036,1080,970,1318,968,923,843,940,808,810,902,1318,1276,1174,971,1176,1238,1021,1207,794,1049,937,1130,971,1000,902,1071,1180,920,895,1147,1045,898,1088,1155,817,1031,842,890,840,1095,1042,1067,990,1261,1348,948,1259,1020,1289,969,1104,993,878,837,1310,1014,1056,837,831,1209,1239,1160,903,1234,862,1251,1335,1171,1283,993,846,1160,827,1033,993,1212,1009,1194,1348
0,9,8,3,18,18,10,11,18,20,14,13,17,6,2,2,19,4,14,3,7,9,11,10,13,13,15,16,10,7,4,20,16,6,6,8,8,7,13,4,5,17,7,13,5,5,3,10,8,20,17,8,11,16,3,10,3,16,16,19,5,16,2,3,9,2,5,16,19,2,4,8,3,8,18,20,18,5,10,20,9,20,10,17,8,19,19,6,5,15,10,3,16,19,13,8,20,9,2,3,12,0
0,3.0,0.88889,1.5,2.25,3.6,10.0,1.1,1.8,2.2222,2.0,1.4444,2.4286,1.0,0.2,0.25,9.5,4.0,2.8,0.33333,1.1667,1.125,3.6667,2.5,6.5,2.1667,15.0,2.6667,2.0,1.0,0.4,2.8571,16.0,2.0,1.2,2.0,1.3333,2.3333,2.6,0.5,0.625,5.6667,3.5,1.8571,1.25,1.0,0.375,1.6667,1.0,2.5,2.8333,1.1429,1.5714,2.2857,1.5,2.0,0.5,8.0,2.2857,3.8,0.83333,1.7778,0.2,1.0,1.125,0.4,1.0,2.6667,4.75,0.22222,1.0,1.3333,1.0,8.0,3.0,2.2222,18.0,0.625,1.6667,2.5,1.0,2.2222,1.4286,5.6667,1.6,3.8,2.1111,0.66667,1.0,15.0,1.6667,0.6,3.2,2.375,4.3333,0.88889,2.2222,1.8,2.0,0.375,1.7143,0
0,2,4,1,5,7,1,4,6,7,1,6,8,2,1,1,5,2,1,2,4,3,5,5,2,2,3,3,3,3,2,5,4,2,3,1,1,2,5,2,1,8,1,5,2,2,1,1,2,10,6,4,4,7,2,2,1,5,2,4,1,2,1,2,2,1,1,2,1,1,2,4,2,3,3,8,5,3,1,10,3,7,3,8,4,6,4,1,2,7,3,1,2,2,1,3,6,3,1,1,4,0
0,5,8,3,9,2,7,9,9,5,7,8,4,7,4,7,6,5,8,2,7,10,7,2,9,7,9,6,7,3,8,9,10,3,7,2,3,7,9,5,5,2,2,2,2,4,9,9,9,3,4,5,2,7,3,10,9,7,7,6,5,5,3,4,4,5,5,8,6,6,7,9,3,7,6,10,3,9,5,6,4,5,7,7,8,3,8,4,9,7,5,4,8,4,5,5,6,10,3,4,2,0
0,0,7,9,6,10,4,9,2,4,8,10,10,5,10,10,8,5,8,10,8,8,3,10,9,9,10,9,8,3,3,10,10,5,8,8,5,7,3,3,4,8,3,5,6,9,3,5,5,5,8,5,3,4,6,10,3,6,10,8,10,10,3,5,10,10,2,3,6,5,9,10,10,5,7,7,5,3,3,2,2,2,8,4,2,4,2,9,4,7,5,9,4,3,5,10,3,2,10,9,2,0
0,2,0,5,5,5,10,7,6,6,8,7,6,7,6,3,9,6,6,6,4,3,8,7,8,9,9,8,8,3,8,3,8,8,9,6,9,3,9,3,7,9,4,5,3,3,7,9,7,6,4,8,10,3,9,7,3,8,9,4,5,10,2,3,2,5,6,6,3,6,8,6,6,10,5,2,2,7,8,8,4,4,8,4,6,10,3,8,4,9,4,3,8,3,9,4,5,6,10,2,6,0
0,8,7,0,2,3,7,6,5,7,5,8,6,10,9,3,5,4,2,7,4,6,5,2,2,6,7,5,4,10,2,7,3,4,9,8,7,4,9,9,5,8,2,9,7,4,5,2,3,8,4,4,4,9,2,5,9,6,4,6,8,3,5,4,10,8,5,8,9,6,7,9,7,4,6,7,2,7,8,8,8,6,9,9,7,5,2,2,5,5,6,10,5,6,6,6,4,8,4,6,6,0
0,2,6,2,0,9,10,6,4,3,3,9,5,2,7,5,2,6,5,5,8,9,10,2,6,6,2,8,5,7,9,9,3,4,4,6,3,3,4,5,8,3,7,6,10,3,6,4,6,8,7,6,8,3,2,9,8,6,10,9,7,4,9,4,9,2,6,9,6,2,3,4,9,4,10,10,8,3,5,8,3,6,7,10,4,7,5,5,8,7,3,5,8,10,4,4,10,10,2,6,3,0
0,7,9,2,6,0,2,6,7,5,7,6,8,7,5,4,6,8,9,7,6,10,4,7,5,9,7,4,2,7,6,7,5,9,4,10,9,7,3,6,4,9,2,3,5,5,10,9,5,2,7,4,7,6,6,4,10,8,10,2,8,4,8,10,9,3,2,9,2,10,5,2,8,2,2,5,3,3,3,8,10,10,2,5,4,3,5,9,5,6,3,10,10,3,6,8,7,3,3,10,4,0
0,7,4,10,3,9,0,7,6,3,10,7,9,9,6,4,8,3,9,4,4,4,2,7,5,4,3,3,5,5,5,4,3,4,5,8,2,8,9,3,7,5,10,10,5,2,3,7,7,3,5,6,5,2,4,2,2,2,6,8,6,7,8,2,2,4,5,8,5,4,4,6,2,9,3,6,6,7,10,10,2,5,2,3,9,9,7,2,2,3,2,8,6,9,2,4,2,7,9,8,4,0
0,4,9,4,7,10,4,0,7,4,7,7,9,10,4,6,3,3,3,5,2,10,7,2,10,7,9,6,3,7,3,10,7,9,5,8,5,5,5,9,6,6,2,8,5,8,9,10,9,4,3,6,5,9,3,4,6,6,4,10,9,9,9,7,3,5,10,10,9,10,4,6,9,8,7,7,5,8,5,3,4,10,10,9,7,5,8,6,9,7,10,5,2,2,9,2,2,7,8,10,5,0
0,2,2,7,3,8,3,4,0,8,5,2,8,8,5,8,6,10,7,5,2,5,6,3,9,9,7,3,5,5,2,5,7,9,2,2,3,3,3,2,3,6,2,8,3,2,6,3,2,8,2,3,6,5,9,6,7,4,7,3,10,3,4,2,10,3,10,2,6,8,10,5,5,5,2,8,8,8,7,6,8,5,8,9,3,9,4,3,9,9,6,3,2,2,10,5,3,10,10,5,5,0
0,10,9,6,4,9,7,9,3,0,9,2,2,6,4,8,3,7,4,6,8,2,6,6,3,5,6,7,3,5,3,10,7,7,4,2,6,9,2,8,8,3,2,9,4,7,2,6,7,3,6,4,5,2,6,8,4,3,2,4,10,6,2,5,5,7,10,2,6,10,4,3,10,5,7,4,7,7,8,8,4,4,9,3,2,3,2,2,9,8,6,3,6,3,5,5,8,6,6,7,3,0
0,2,3,2,8,10,7,8,9,8,0,9,5,6,8,6,3,4,2,3,8,5,4,6,3,10,8,7,6,2,10,7,6,4,2,5,6,10,4,2,6,6,6,3,10,5,6,5,4,5,2,3,8,5,5,8,6,3,7,2,9,8,6,8,10,5,2,5,6,10,2,5,2,4,4,8,5,9,7,9,9,10,5,3,3,10,6,9,6,7,4,3,8,4,3,9,3,3,10,8,9,0
