6
120

51 56 58 74 90 56 
69 96 74 54 52 52 
89 81 77 79 76 67 
59 51 83 64 62 63 
52 90 78 62 51 83 
65 80 54 98 98 74 
75 53 72 52 92 88 
81 56 78 56 90 83 
90 50 68 92 63 69 
78 93 66 63 52 60 
85 84 96 72 88 98 
72 70 83 54 90 69 
79 76 75 92 65 93 
78 83 51 62 62 76 
69 80 73 93 86 61 
72 95 53 83 65 91 
63 80 53 61 75 70 
72 71 66 66 61 84 
54 66 90 92 56 88 
84 96 90 97 56 84 
83 73 85 62 77 63 
84 98 84 84 60 56 
52 72 68 73 56 81 
80 82 79 51 61 56 
78 68 63 86 56 89 
84 51 65 93 68 63 
64 64 73 89 66 92 
74 57 97 59 63 98 
69 95 93 99 81 84 
58 75 55 78 57 54 
71 55 56 93 98 52 
91 97 82 78 73 68 
57 65 56 66 56 91 
83 81 75 86 77 70 
66 84 55 70 72 59 
93 50 52 63 87 51 
54 52 71 55 98 76 
80 73 53 50 65 75 
72 55 64 51 85 96 
64 87 70 60 51 60 
81 69 86 85 70 76 
61 78 65 59 93 86 
91 64 70 88 66 82 
67 65 75 59 89 90 
55 63 90 72 50 53 
74 68 76 90 92 79 
62 81 51 96 96 50 
74 85 51 97 86 94 
84 86 95 59 53 56 
96 78 59 69 77 96 
75 64 62 69 52 51 
70 72 87 63 78 90 
62 99 68 75 57 96 
71 55 78 64 67 97 
63 99 60 62 72 81 
63 78 72 78 74 54 
86 76 76 87 69 57 
87 73 94 87 54 86 
53 68 71 96 76 77 
60 68 65 74 67 63 
93 85 55 72 67 65 
69 77 98 84 78 95 
90 86 77 80 94 80 
88 75 64 74 89 87 
66 94 98 57 83 96 
69 61 98 65 54 59 
87 89 80 60 73 90 
75 53 54 88 52 72 
91 73 77 64 87 90 
57 91 62 66 92 99 
56 69 96 57 67 86 
59 91 71 50 96 92 
53 97 91 82 83 74 
81 53 64 95 80 56 
92 58 96 92 56 87 
88 60 55 68 82 98 
90 90 85 78 74 56 
69 89 92 88 77 65 
71 85 80 54 78 75 
70 93 55 99 64 62 
52 85 62 78 63 66 
66 61 70 89 96 92 
61 84 87 74 96 72 
50 76 66 87 91 89 
65 53 92 69 51 90 
81 77 90 70 83 93 
66 57 91 92 86 86 
65 91 77 67 81 58 
58 53 56 67 64 51 
76 76 93 53 59 62 
94 53 61 51 58 92 
71 67 91 90 99 88 
64 91 66 55 90 91 
59 84 67 88 63 60 
99 55 67 79 98 78 
93 99 93 51 52 86 
60 63 59 87 82 69 
96 68 61 75 99 53 
56 91 71 59 51 58 
63 64 90 50 83 88 
54 61 69 60 68 66 
97 63 77 96 86 63 
99 95 72 90 96 58 
96 55 67 81 78 95 
50 53 72 71 51 99 
94 88 97 65 77 50 
98 89 69 65 61 50 
57 75 97 83 98 88 
62 75 92 92 85 97 
82 67 56 99 60 55 
62 86 75 54 93 95 
79 54 56 73 58 93 
56 76 67 87 82 62 
97 64 58 73 53 73 
93 59 96 58 68 98 
79 97 66 68 78 50 
85 89 52 84 63 80 
95 58 64 80 89 87 
60 81 71 99 82 68 
88 55 75 75 93 74 

72 75 57 91 54 78 51 75 84 67 78 82 71 91 87 94 60 92 57 66 63 54 80 59 63 96 92 98 71 88 60 58 72 50 84 86 57 60 93 57 59 82 62 52 70 79 62 87 95 50 58 88 59 62 90 50 65 88 62 78 87 56 72 70 97 72 76 82 84 81 92 69 96 56 89 78 57 73 80 81 55 60 56 78 73 91 86 62 87 82 74 93 60 56 66 50 90 84 92 93 70 98 89 66 60 81 83 69 73 81 91 92 98 70 52 81 50 86 86 75 
70 98 89 66 60 81 83 69 73 81 91 92 98 70 52 81 50 86 86 75 68 71 71 51 81 82 85 52 64 78 80 78 94 53 92 97 94 88 84 79 80 50 53 51 69 76 67 64 50 91 90 80 78 52 55 58 74 51 53 61 72 59 85 84 51 50 62 69 66 84 62 98 73 50 81 77 51 70 95 70 92 88 74 71 71 86 88 65 86 57 95 57 81 89 59 93 51 96 82 71 88 89 98 78 70 68 67 99 96 51 85 68 59 88 67 76 74 52 99 79 
