0,13,2,7,5,11,14,5,14,3,17,4,13,13,16,11,0
0,16,10,15,20,15,4,8,16,7,17,6,9,19,20,16,0
0,210,190,198,194,209,211,196,200,188,214,185,198,209,209,203,214
0,212,191,200,196,211,212,197,202,189,216,186,199,211,211,205,216
0,9,6,13,17,16,16,15,17,5,5,6,16,19,6,8,0
0,4.5,6.0,6.5,8.5,8.0,16.0,15.0,8.5,5.0,2.5,6.0,16.0,9.5,3.0,4.0,0
0,1,2,2,2,8,4,1,1,1,1,3,6,6,1,4,0
0,8,4,8,3,6,2,2,2,8,8,2,5,9,8,2,0
0,0,6,4,2,7,2,6,7,8,8,4,7,10,4,6,0
0,7,0,3,8,3,6,5,4,8,10,2,4,7,4,5,0
0,7,2,0,4,4,6,10,10,5,5,10,9,9,10,10,0
0,6,10,3,0,10,10,6,5,7,10,4,4,3,5,3,0
0,2,10,5,6,0,8,10,6,4,9,9,4,6,6,2,0
0,10,3,8,10,3,0,2,6,7,6,5,4,5,9,7,0
0,2,3,5,10,9,7,0,7,7,3,5,4,5,3,7,0
0,2,3,8,2,4,8,5,0,10,6,5,9,6,5,7,0
0,3,6,5,10,9,3,8,3,0,2,10,6,2,9,5,0
0,4,10,2,4,5,7,10,7,10,0,7,6,7,8,7,0
0,8,4,3,6,7,10,2,6,10,4,0,7,2,8,5,0
0,3,6,9,8,6,6,2,6,2,9,7,0,2,4,10,0
0,6,6,7,10,6,9,2,3,10,9,10,7,0,8,9,0
0,2,7,2,6,2,7,8,4,4,7,8,10,3,0,10,0
0,8,8,3,3,5,2,10,6,10,8,2,6,8,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
