0,2,1,3,12,12,3,14,10,12,7,7,4,1,4,3,0
0,2,17,20,4,13,4,7,4,6,9,4,6,19,9,11,0
0,130,127,135,139,146,141,145,141,138,139,138,133,130,139,130,0
0,131,129,137,140,148,142,146,142,139,140,139,134,132,140,132,0
0,19,4,2,9,15,18,13,4,8,6,2,9,14,3,16,0
0,19.0,2.0,1.0,9.0,7.5,18.0,13.0,4.0,8.0,6.0,2.0,9.0,7.0,3.0,8.0,0
0,80,44,30,38,75,50,86,85,26,54,52,52,66,9,26,0
0,10,6,3,8,7,2,6,9,2,7,3,5,3,4,4,0
0,0,9,7,5,10,4,9,9,10,9,9,6,5,6,8,0
0,9,0,2,9,9,4,3,7,4,5,6,2,10,7,4,0
0,4,4,0,5,6,10,2,7,3,10,10,7,6,5,3,0
0,3,7,4,0,7,4,5,7,2,2,3,5,2,6,8,0
0,4,5,2,8,0,4,5,2,7,6,2,9,8,8,4,0
0,8,10,2,10,6,0,6,3,6,6,5,9,2,3,6,0
0,10,6,5,3,6,9,0,5,2,4,5,5,7,2,9,0
0,7,2,9,5,9,3,5,0,7,5,5,4,10,5,9,0
0,6,8,9,2,9,6,4,4,0,2,5,5,5,8,8,0
0,9,6,2,6,6,6,7,9,2,0,5,10,8,10,8,0
0,9,3,8,9,9,4,6,5,5,9,0,6,8,6,10,0
0,8,8,9,5,7,5,3,2,4,3,8,0,10,3,5,0
0,8,2,8,4,2,9,6,7,10,3,10,8,0,6,3,0
0,9,10,10,5,3,8,6,7,7,2,3,5,7,0,8,0
0,10,3,7,8,6,9,9,3,9,9,8,10,10,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0
