0,8,9,14,6,7,7,9,1,14,6,4,10,5,15,9,0
0,2,6,3,20,19,20,13,3,20,4,2,20,14,7,4,0
0,158,153,167,142,180,173,146,175,187,134,134,152,151,163,181,187
0,159,155,168,148,186,179,150,176,193,136,135,158,156,166,183,193
0,7,8,17,4,18,12,4,3,11,8,10,8,2,7,3,0
0,7,4,17,0.66667,3,2,1,3,1.8333,4,10,1.3333,0.4,2.3333,1.5,0
0,10,3,7,8,4,8,7,8,10,7,3,2,9,4,6,0
0,0,4,7,7,5,5,7,7,2,9,3,6,5,8,8,0
0,7,0,3,3,2,2,3,4,6,7,7,2,7,7,7,0
0,5,2,0,4,2,10,5,5,9,5,10,4,6,8,8,0
0,2,2,9,0,10,2,2,10,3,8,3,8,2,3,10,0
0,3,3,2,7,0,3,8,4,7,2,6,8,7,10,4,0
0,3,6,4,9,5,0,6,8,6,4,4,5,7,7,8,0
0,4,2,7,5,9,2,0,8,6,3,8,9,8,4,2,0
0,8,4,3,3,8,4,4,0,8,6,2,5,4,7,9,0
0,9,6,9,10,6,5,6,8,0,7,6,3,7,8,8,0
0,9,6,3,3,9,3,5,3,9,0,3,4,7,2,9,0
0,6,4,9,6,7,5,6,8,5,10,0,8,3,5,6,0
0,10,5,10,10,9,6,4,3,3,9,7,0,5,9,8,0
0,5,10,2,6,3,5,10,10,9,4,6,7,0,2,8,0
0,6,5,3,7,9,8,5,2,10,3,7,4,5,0,4,0
0,5,10,6,5,10,3,4,6,9,3,10,4,6,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
