0,19,53,60,44,59,21,8,38,10,46,0
0,18,5,8,11,6,13,17,8,17,20,0
0,53,122,156,125,149,101,111,77,70,122,156
0,66,126,162,133,154,111,123,83,82,136,162
0,18,16,8,15,18,15,5,8,14,19,0
0,1.3846,4,1.3333,1.875,3.6,1.5,0.41667,1.3333,1.1667,1.3571,0
0,10,10,5,9,9,4,7,2,9,4,0
0,0,3,5,7,8,3,9,6,3,7,0
0,6,0,8,10,10,4,5,4,3,10,0
0,7,8,0,10,3,8,3,10,6,3,0
0,9,10,8,0,6,6,6,7,7,6,0
0,2,2,2,5,0,8,10,8,2,4,0
0,7,6,4,6,5,0,4,7,8,5,0
0,10,3,7,6,3,6,0,3,3,6,0
0,9,2,2,2,2,5,8,0,5,6,0
0,6,2,2,6,5,9,9,7,0,2,0
0,9,9,7,7,5,7,10,7,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0
