0,3,135,128,179,146,195,200,34,43,176,14,87,67,163,24,176,174,118,57,16,0
0,20,19,18,17,12,9,4,14,18,7,17,3,9,7,4,13,8,20,11,16,0
0,33,225,157,233,168,214,214,161,72,193,107,182,86,282,125,199,247,148,187,42,282
0,51,243,174,249,179,223,218,174,89,200,123,185,95,289,129,211,255,166,197,57,289
0,13,2,3,4,10,14,18,11,2,7,14,16,7,11,17,13,12,8,9,17,0
0,0.72222,0.11111,0.17647,0.25,0.90909,1.5556,4.5,0.84615,0.11765,1,0.875,5.3333,0.77778,1.5714,4.25,1.0833,1.5,0.44444,0.9,1.1333,0
0,5,6,2,8,10,10,7,10,2,6,7,10,10,8,4,4,2,8,7,8,0
0,0,4,9,6,6,10,4,10,6,9,9,4,8,3,6,9,4,2,9,2,0
0,5,0,8,10,5,5,9,5,9,8,5,9,3,8,10,10,6,7,4,5,0
0,8,10,0,4,3,4,5,7,4,3,6,10,6,9,3,7,7,3,9,6,0
0,7,8,7,0,4,9,7,7,4,8,10,4,9,8,2,9,8,7,8,10,0
0,7,3,9,3,0,6,9,10,9,3,10,2,7,5,10,8,10,6,9,3,0
0,6,3,2,10,6,0,4,3,6,10,6,8,8,7,8,7,10,4,3,3,0
0,5,8,5,5,5,8,0,2,3,9,10,2,10,6,6,7,2,9,2,7,0
0,6,5,4,2,8,2,6,0,4,6,2,8,9,2,6,10,10,9,7,2,0
0,2,2,6,8,9,9,5,4,0,8,9,6,3,9,2,6,3,10,8,10,0
0,5,5,9,6,8,10,2,4,7,0,5,7,3,8,10,5,10,2,3,4,0
0,10,3,4,4,5,2,8,7,4,3,0,3,3,4,5,8,7,7,2,7,0
0,9,9,7,8,7,9,2,4,7,8,9,0,2,10,7,5,4,2,7,9,0
0,8,10,2,9,7,10,5,9,8,9,5,7,0,3,5,3,2,2,9,9,0
0,8,2,3,4,3,2,2,9,4,9,3,2,7,0,2,5,4,2,9,6,0
0,8,7,9,6,6,6,10,10,5,3,2,6,7,5,0,6,9,5,2,8,0
0,9,8,3,5,4,7,6,5,5,5,10,9,10,4,6,0,2,4,8,10,0
0,8,4,9,3,7,5,10,9,9,2,8,3,8,3,4,5,0,5,10,10,0
0,10,9,5,7,10,7,5,3,3,4,9,5,4,8,2,8,3,0,6,3,0
0,3,4,8,10,5,8,9,7,10,3,10,7,6,3,9,6,3,5,0,6,0
0,5,2,2,2,2,7,4,8,4,6,8,4,4,6,2,6,2,5,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
