0,4,31,22,5,10,8,33,3,1,8,0
0,12,2,11,9,3,14,15,13,14,18,0
0,93,87,97,64,132,100,99,98,108,80,132
0,102,89,105,71,135,110,110,108,118,93,135
0,3,8,5,15,20,8,16,18,2,11,0
0,0.33333,4,0.625,2.1429,6.6667,0.8,1.4545,1.8,0.2,0.84615,0
0,2,5,3,2,6,2,10,4,8,4,0
0,0,10,4,3,9,5,5,4,9,5,0
0,3,0,7,9,2,8,7,7,2,6,0
0,6,5,0,8,6,3,3,4,6,10,0
0,3,8,8,0,2,10,6,6,4,5,0
0,3,10,4,3,0,2,6,2,8,8,0
0,2,5,4,3,2,0,3,4,4,5,0
0,2,4,10,4,3,9,0,10,3,8,0
0,6,7,2,8,2,9,4,0,6,9,0
0,5,3,5,5,8,5,10,9,0,10,0
0,3,5,5,6,3,9,2,7,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0
