0,40,29,64,12,60,15,73,26,2,5,0
0,5,4,8,20,4,16,4,11,19,14,0
0,58,98,96,53,74,69,87,47,48,77,98
0,62,101,102,67,77,81,90,55,62,87,102
0,19,18,13,18,18,3,6,13,12,8,0
0,4.75,6.0,2.1667,1.2857,6.0,0.25,2.0,1.625,0.85714,0.8,0
0,3,8,2,3,9,1,2,3,3,4,0
0,5,8,2,5,8,2,8,3,8,5,0
0,0,4,3,2,5,5,3,10,5,7,0
0,8,0,9,5,3,9,9,4,2,10,0
0,2,7,0,9,9,6,2,9,6,4,0
0,5,7,8,0,9,2,4,4,4,3,0
0,3,4,6,2,0,8,8,8,10,9,0
0,2,5,7,2,6,0,8,3,8,2,0
0,8,2,7,9,3,7,0,2,6,2,0
0,4,10,10,8,2,5,6,0,10,9,0
0,7,9,8,4,10,9,6,6,0,9,0
0,9,7,2,9,7,8,10,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
