0,74,63,61,72,7,25,6,66,16,48,0
0,17,4,3,9,15,5,12,20,18,7,0
0,147,91,74,140,58,85,85,96,43,69,147
0,159,94,77,147,69,89,94,110,56,74,159
0,18,17,12,10,14,14,10,4,15,12,0
0,1.5,5.6667,4.0,1.4286,1.2727,3.5,1.1111,0.28571,1.1538,2.4,0
0,9,8,4,1,7,2,5,1,4,4,0
0,9,2,10,7,8,8,4,10,5,3,0
0,0,9,9,2,4,2,5,10,9,9,0
0,2,0,6,5,2,9,7,6,4,6,0
0,4,7,0,3,6,10,7,8,5,9,0
0,2,8,5,0,9,7,2,2,8,4,0
0,6,3,4,10,0,6,3,2,5,9,0
0,5,5,2,5,4,0,3,9,5,4,0
0,5,6,5,8,8,5,0,7,6,6,0
0,6,10,4,6,7,2,2,0,4,9,0
0,7,2,2,5,5,3,9,5,0,5,0
0,6,7,7,4,2,6,10,6,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0
