0,16,137,13,174,39,221,104,98,22,2,80,44,26,235,139,52,20,148,151,128,132,9,96,186,162,0
0,2,19,17,5,3,5,4,4,14,2,17,8,6,15,10,15,19,18,12,4,19,16,17,4,7,0
0,45,166,40,224,52,244,150,127,46,23,107,94,66,276,169,78,75,181,175,168,169,56,135,200,191,276
0,46,172,46,226,53,246,152,129,51,24,113,97,68,281,172,83,81,187,179,170,175,61,141,202,194,281
0,6,6,20,18,14,2,4,18,20,2,20,3,10,8,10,13,5,5,20,14,12,19,16,13,19,0
0,6,1,3.3333,9,14,1,2,9,4,2,3.3333,1,5,1.6,3.3333,2.6,0.83333,0.83333,5,7,2,3.8,2.6667,6.5,6.3333,0
0,9,3,6,8,9,4,5,6,9,5,2,5,3,5,9,3,8,4,8,7,9,3,9,3,5,0
0,0,8,6,9,7,4,5,3,2,7,7,3,10,4,5,10,9,3,6,8,7,5,10,9,3,0
0,2,0,8,3,10,6,4,2,6,8,10,2,2,7,8,9,3,3,4,2,8,7,4,5,3,0
0,10,6,0,7,2,5,10,8,10,2,10,5,3,3,3,5,9,7,9,5,2,8,3,9,8,0
0,7,6,10,0,10,7,2,7,4,6,2,8,2,8,8,2,7,9,10,2,7,10,3,9,6,0
0,7,7,9,2,0,9,6,5,10,7,9,7,5,5,7,9,5,3,4,2,4,9,2,7,3,0
0,3,3,9,7,6,0,6,2,4,8,5,10,8,8,10,8,8,2,5,3,7,10,8,8,4,0
0,6,3,5,10,2,9,0,8,6,4,10,9,6,10,6,9,10,3,8,3,2,6,10,4,3,0
0,8,3,5,6,8,2,6,0,3,9,8,6,3,3,9,5,7,6,5,6,6,10,7,5,8,0
0,9,10,3,5,6,10,8,4,0,6,6,2,3,10,8,10,10,10,3,9,10,5,10,4,7,0
0,7,3,2,3,9,6,3,4,10,0,10,6,5,2,8,9,6,3,6,8,7,4,10,3,9,0
0,10,6,10,7,7,8,4,3,4,10,0,3,10,5,3,5,5,6,2,4,4,8,8,9,5,0
0,10,6,9,5,7,5,2,8,4,2,10,0,5,2,2,10,2,9,8,2,2,3,7,3,4,0
0,5,2,9,10,7,5,4,10,9,2,8,4,0,8,3,3,9,7,10,9,4,4,8,10,10,0
0,3,8,8,9,5,5,5,6,5,4,5,7,7,0,2,3,3,2,8,6,2,2,5,6,5,0
0,2,8,6,10,9,8,9,2,7,5,6,10,4,6,0,2,10,3,10,5,4,4,4,6,8,0
0,2,8,7,7,5,7,4,4,4,2,10,3,8,10,7,0,4,10,4,9,2,9,10,9,2,0
0,4,8,10,9,5,2,2,5,6,8,4,8,5,2,9,5,0,5,10,7,6,7,4,9,7,0
0,9,7,3,6,10,4,8,7,5,7,3,5,9,7,2,8,5,0,10,5,10,10,5,5,9,0
0,5,2,8,4,3,8,9,6,2,2,7,4,7,4,2,3,4,10,0,5,6,5,6,5,10,0
0,2,7,10,7,5,8,5,7,7,2,3,5,7,5,5,6,10,4,3,0,7,8,10,8,8,0
0,4,2,2,5,9,6,4,3,4,6,4,8,5,7,3,2,7,6,2,5,0,8,6,5,9,0
0,10,2,3,6,7,4,7,9,2,9,5,4,7,2,5,5,5,2,8,9,3,0,4,5,3,0
0,7,10,10,9,5,9,9,7,8,10,9,6,8,2,6,9,6,3,8,4,4,5,0,10,3,0
0,2,3,3,7,6,2,10,2,9,5,9,2,6,8,9,9,7,8,8,4,5,8,7,0,8,0
0,6,9,7,6,10,9,9,6,2,3,8,5,3,9,8,10,9,4,6,4,5,7,9,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
