2
60

78 78 
84 79 
75 89 
88 74 
80 83 
65 64 
78 71 
59 71 
94 73 
86 74 
95 97 
56 53 
87 91 
77 97 
89 87 
75 65 
80 60 
67 51 
85 59 
63 70 
58 74 
50 76 
77 59 
78 52 
68 74 
95 89 
70 86 
69 76 
59 85 
71 86 
61 98 
52 66 
96 54 
80 83 
50 98 
94 96 
65 83 
52 50 
90 59 
81 85 
90 59 
86 86 
85 74 
58 74 
50 59 
73 75 
93 97 
65 86 
89 79 
86 82 
76 67 
83 80 
82 63 
84 74 
92 68 
55 97 
98 70 
64 78 
59 60 
62 70 

85 78 68 92 53 70 57 92 87 71 88 92 75 72 89 83 80 85 93 59 82 53 97 96 65 90 75 68 76 79 65 83 90 74 74 64 80 80 69 53 58 80 55 75 56 89 90 55 99 96 66 69 68 85 50 67 81 50 80 86 
61 90 57 93 73 69 95 98 61 92 91 93 92 91 57 61 78 62 79 82 83 85 68 91 60 85 50 51 92 61 89 58 79 80 66 79 52 60 89 88 52 54 53 75 97 62 78 56 66 89 76 51 99 63 93 80 97 66 64 72 
91 56 66 73 85 68 72 67 74 88 57 97 90 59 52 66 90 57 73 63 51 55 94 97 69 86 72 69 70 92 72 61 87 62 90 50 81 50 90 65 70 69 93 97 57 77 61 93 96 58 62 70 63 62 69 96 58 97 91 50 
51 78 59 75 97 62 72 89 67 73 89 82 82 68 67 89 53 72 64 58 85 90 68 77 59 65 94 87 69 90 60 69 86 60 98 97 85 97 90 56 73 69 65 86 63 97 64 84 79 74 71 67 88 74 79 51 82 54 92 76 
79 94 88 87 73 58 59 69 83 99 92 73 67 85 97 51 73 76 65 51 88 70 88 82 58 73 92 58 92 75 68 65 98 72 80 81 77 68 76 83 94 81 79 68 93 87 68 89 71 53 80 96 92 63 91 83 77 61 82 67 
55 53 71 65 66 93 65 82 66 77 54 81 73 83 86 83 86 58 88 53 77 96 90 50 98 55 80 79 83 75 62 72 73 55 57 97 99 85 97 75 87 58 95 55 83 62 93 68 85 97 63 72 81 67 75 51 73 88 52 59 
87 72 53 79 54 71 87 86 91 64 98 71 60 81 81 81 59 56 79 60 63 61 64 67 50 75 83 56 61 61 51 82 80 91 62 89 50 93 66 70 99 79 98 58 69 89 63 83 71 99 69 90 72 87 81 69 51 52 66 69 
91 65 90 79 88 71 63 80 54 62 99 73 98 74 52 59 57 86 54 93 81 88 69 58 74 83 82 70 89 89 62 56 63 54 74 87 60 53 68 72 55 94 62 58 59 76 80 99 75 85 65 72 94 73 88 59 73 83 53 81 
98 85 63 84 99 75 88 93 74 54 83 93 81 62 73 58 72 84 63 59 79 75 74 52 60 99 87 63 54 59 52 56 74 87 57 81 96 77 53 82 99 56 58 85 91 88 80 92 76 79 51 84 74 93 84 50 60 90 71 88 
66 79 72 89 91 74 91 75 93 56 89 79 65 86 76 97 88 63 87 92 75 85 99 88 98 63 79 73 83 99 66 97 87 94 72 78 61 74 55 72 79 87 76 84 74 78 91 60 56 61 84 69 66 54 77 89 83 61 51 56 
92 83 84 88 81 90 77 93 94 63 73 72 81 87 80 59 84 60 64 95 97 65 88 61 55 58 59 76 75 96 61 56 83 94 78 95 98 57 55 59 78 71 56 86 57 72 77 78 64 54 65 89 98 56 58 65 53 58 53 91 
50 63 64 92 57 85 95 62 66 68 90 85 79 97 50 64 74 59 86 84 64 93 79 56 64 93 94 81 84 69 51 62 61 58 59 76 70 73 64 60 60 61 74 81 58 98 94 94 74 75 78 62 73 81 86 60 95 87 77 86 
65 95 90 92 91 85 59 96 58 63 90 91 89 63 90 61 90 97 68 81 50 52 80 90 86 88 68 88 87 63 64 98 69 94 61 96 67 69 54 58 92 52 77 89 74 76 90 66 96 74 80 91 85 83 67 96 79 59 64 77 
74 57 79 68 73 55 93 72 67 63 93 56 85 79 94 88 53 69 77 52 63 61 64 91 99 76 75 85 70 54 87 65 92 87 84 78 58 78 51 91 68 73 72 60 88 63 71 85 62 65 77 81 79 82 66 88 67 87 77 87 
70 60 90 63 53 98 67 79 58 50 55 76 92 69 87 56 84 71 59 91 70 60 87 87 70 71 94 52 76 74 83 79 98 94 93 75 56 79 88 86 55 65 83 58 53 97 56 88 93 65 54 73 76 56 85 98 95 83 51 72 
66 76 83 66 77 74 93 92 69 82 58 59 95 65 94 70 80 74 71 79 83 99 92 94 99 52 63 95 88 84 55 55 51 97 92 87 67 70 76 55 78 78 62 97 69 63 90 67 54 68 85 96 77 72 51 65 92 50 82 65 
81 53 55 69 92 67 71 54 98 85 91 77 69 89 95 63 62 86 62 72 55 86 99 84 89 96 63 76 98 91 71 71 81 50 86 73 72 80 62 52 55 89 72 51 65 84 75 60 72 53 67 57 67 60 67 93 61 65 72 66 
95 81 82 82 59 57 65 55 87 52 82 53 65 87 68 51 54 98 66 57 99 67 68 92 95 72 59 61 99 84 67 53 51 90 67 68 50 76 92 70 90 76 80 71 65 83 72 86 93 90 92 86 83 99 55 79 60 97 50 72 
97 62 65 94 93 88 66 73 72 93 95 71 51 50 96 54 53 58 74 88 50 77 88 57 73 56 95 94 95 95 71 97 61 83 99 81 86 81 53 56 64 90 79 90 90 93 95 87 80 80 80 92 51 90 53 81 50 54 70 61 
97 53 55 82 83 83 86 85 91 83 69 70 54 69 69 99 99 65 90 85 84 84 70 68 63 99 55 94 84 96 75 69 66 59 92 97 98 55 58 53 62 82 75 99 78 88 58 88 89 83 66 61 59 81 51 50 94 52 89 84 
88 81 63 73 71 56 89 83 74 83 59 70 90 96 53 62 64 73 65 76 93 89 71 76 79 90 91 85 99 75 66 90 83 83 73 50 54 79 83 89 89 92 63 64 96 69 55 99 93 81 59 52 64 64 62 87 77 70 77 98 
67 63 95 59 80 93 63 71 97 64 83 53 51 73 84 85 90 86 74 70 77 56 94 68 53 81 52 62 82 84 55 99 67 88 56 64 64 89 70 51 91 95 52 80 97 50 72 55 76 67 81 74 84 59 93 79 60 70 56 66 
79 60 54 76 80 54 87 96 72 52 83 88 97 77 56 53 68 89 61 96 98 87 78 84 50 72 90 58 58 68 91 75 63 88 80 90 85 68 82 85 82 89 55 96 67 61 71 64 60 64 88 96 96 75 91 93 60 83 85 85 
90 58 96 87 91 62 80 52 62 79 80 81 54 61 50 91 85 81 57 57 58 59 72 91 84 82 59 52 91 68 54 84 52 73 78 62 92 77 99 81 65 51 97 81 63 55 72 58 96 77 62 66 83 58 54 86 63 72 88 71 
75 76 54 80 74 92 90 91 70 62 88 91 73 95 77 88 99 58 85 60 55 83 51 84 55 61 92 59 75 75 99 84 77 63 98 94 90 60 55 76 73 88 68 55 66 52 62 78 93 60 83 62 76 92 66 76 63 83 78 81 
50 66 62 97 61 82 65 60 84 57 50 61 78 50 50 55 77 71 87 85 62 87 50 62 84 75 99 63 62 57 78 62 80 57 92 85 62 76 69 77 70 58 85 55 54 87 98 94 53 64 74 77 78 64 98 89 68 88 51 64 
79 56 68 99 92 78 55 82 57 76 78 84 98 87 57 81 76 54 77 99 62 98 73 99 71 54 65 52 80 99 90 65 94 59 65 68 94 77 51 89 71 75 56 74 50 66 61 51 65 57 63 65 52 56 65 73 97 63 80 67 
53 95 50 57 55 53 90 98 71 54 60 99 77 50 80 66 74 73 79 57 55 78 81 63 78 65 88 52 85 89 66 64 56 81 72 63 70 60 90 86 82 69 72 51 51 97 56 59 80 56 79 90 67 91 70 61 72 71 79 91 
83 91 61 50 83 84 99 96 51 82 91 92 65 61 68 86 88 56 61 50 72 79 89 66 93 82 92 87 54 96 78 97 86 86 59 62 95 75 78 84 54 74 98 64 69 57 94 53 53 60 52 74 97 54 89 88 64 90 97 94 
59 79 97 72 99 70 53 52 57 67 78 85 72 67 85 68 67 72 74 64 52 52 76 73 93 55 63 95 65 76 81 50 96 81 87 76 81 58 71 53 53 73 91 61 82 62 56 50 82 98 94 58 91 63 80 69 65 51 81 98 
68 60 74 58 95 64 64 87 74 79 97 95 98 54 81 56 84 59 89 92 89 88 72 76 76 85 81 60 96 99 89 66 80 79 65 51 54 60 77 97 83 97 85 50 63 70 75 86 77 85 76 87 86 77 59 95 83 59 72 93 
51 54 91 77 94 70 50 65 62 58 91 61 61 84 53 66 98 67 83 67 96 67 93 76 58 82 54 58 74 82 89 81 93 68 97 99 86 87 87 78 69 97 71 99 67 89 74 73 62 98 86 96 60 97 75 98 64 96 91 66 
57 90 54 76 82 95 87 73 74 50 86 86 63 99 50 53 54 72 59 83 52 50 52 50 82 52 80 64 73 93 94 85 70 82 90 84 76 88 75 70 96 62 98 51 79 97 91 58 72 81 55 76 63 61 77 74 94 95 64 51 
70 99 80 57 63 83 98 62 79 93 86 51 73 65 50 66 69 89 75 55 75 95 70 55 55 74 73 60 76 53 65 75 85 94 85 61 76 74 92 87 77 75 85 87 56 62 91 92 93 92 98 72 75 53 89 70 77 96 70 99 
72 55 69 75 68 94 93 56 84 95 76 52 63 69 65 73 54 86 58 78 80 76 75 99 62 69 64 90 92 82 57 73 82 87 62 75 62 77 58 98 59 86 84 93 66 67 70 84 66 93 83 83 65 82 92 85 94 67 78 73 
70 67 77 66 99 96 68 50 83 91 58 72 65 56 96 65 60 84 57 74 63 68 63 91 54 91 84 58 54 99 63 95 80 72 52 70 76 74 88 63 65 98 72 92 73 65 68 86 51 54 59 61 92 94 79 83 78 71 77 75 
80 51 54 90 78 63 96 88 56 91 82 79 53 78 62 99 62 59 98 94 69 69 53 67 83 77 97 67 71 68 51 72 80 67 57 78 64 61 75 84 60 74 75 87 66 60 86 93 66 76 61 79 82 61 68 73 63 75 80 69 
65 89 62 66 86 81 62 89 95 95 79 84 92 59 83 78 72 76 65 86 72 67 61 86 85 87 95 51 88 64 82 97 55 93 73 52 90 92 66 83 70 87 90 94 89 87 74 94 68 71 54 81 61 76 62 58 77 79 84 59 
93 92 94 83 72 99 83 81 56 88 57 92 72 85 90 80 80 93 83 67 60 96 92 75 77 67 59 67 66 67 84 99 68 94 95 55 95 86 80 72 93 54 81 65 76 95 97 94 65 93 87 86 94 79 57 83 77 75 61 54 
97 72 60 60 76 74 87 98 78 78 86 66 95 54 70 65 90 69 65 95 61 97 92 77 54 75 53 71 67 73 70 53 69 90 82 98 51 79 85 57 85 63 68 76 93 83 70 96 81 52 77 68 51 94 88 71 70 69 62 73 
