0,153,205,18,142,126,53,122,226,154,205,139,36,61,12,155,244,30,46,10,211,104,117,215,64,29,135,142,146,96,160,243,227,177,46,209,37,231,63,53,76,257,95,81,54,19,63,177,67,61,18,0
0,16,7,16,16,3,5,14,2,10,15,18,4,8,12,17,8,11,2,7,4,5,16,19,9,10,17,17,11,4,12,2,15,13,9,10,3,19,12,8,9,17,11,7,19,10,10,10,3,9,5,0
0,487,554,443,459,523,439,383,498,462,568,474,142,473,102,295,402,151,349,292,375,239,326,363,483,184,447,489,249,301,360,674,627,277,475,631,182,609,462,160,327,566,531,259,233,435,495,350,196,305,191,674
0,499,559,455,471,526,443,393,500,469,579,487,145,479,111,307,408,159,351,297,378,243,338,377,490,191,459,501,257,304,369,676,638,287,482,638,185,623,471,166,334,578,539,264,247,442,502,357,199,312,195,676
0,19,7,5,5,14,3,5,3,16,6,5,6,3,11,6,19,14,20,14,10,15,10,19,6,5,15,8,3,11,11,6,5,7,5,9,12,2,7,13,7,12,10,13,5,3,20,16,2,18,15,0
0,1.5833,1.4,0.41667,0.41667,4.6667,0.75,0.5,1.5,2.2857,0.54545,0.38462,2,0.5,1.2222,0.5,3.1667,1.75,10,2.8,3.3333,3.75,0.83333,1.3571,0.85714,0.71429,1.25,0.66667,0.375,3.6667,1.2222,3,0.45455,0.7,0.71429,1.2857,4,0.14286,0.77778,2.1667,1,1,1.25,2.6,0.35714,0.42857,2.8571,2.2857,0.66667,2.5714,3.75,0
0,10,10,9,2,3,2,3,6,5,2,7,3,10,6,2,2,9,3,2,3,5,4,10,9,5,5,9,7,4,8,3,4,5,7,10,7,8,2,4,8,4,8,3,9,6,3,8,8,4,5,0
0,0,8,10,9,3,6,10,2,2,3,3,9,5,2,3,2,5,5,3,8,10,6,5,6,6,4,7,9,3,9,3,10,8,10,3,2,4,2,5,2,4,3,4,9,8,8,3,10,8,5,0
0,3,0,2,8,6,9,9,4,9,3,7,8,6,2,3,2,3,2,2,2,7,6,10,8,5,10,10,7,7,6,5,9,9,9,5,8,4,10,4,10,5,8,9,8,3,10,10,2,8,5,0
0,6,2,0,4,5,5,7,8,6,3,6,9,8,7,8,2,6,5,9,8,8,6,2,10,4,4,5,10,7,5,6,5,7,8,6,4,9,6,2,10,6,5,6,8,8,2,7,3,2,2,0
0,9,4,6,0,2,10,3,2,7,8,4,7,4,6,4,8,5,8,2,2,3,2,9,4,3,2,7,6,6,5,7,8,3,7,4,5,8,10,6,5,6,8,8,9,8,2,5,8,5,9,0
0,8,4,9,5,0,7,10,3,4,10,5,7,4,9,9,3,10,9,6,10,4,9,4,9,6,10,3,7,5,7,10,10,10,8,2,6,10,10,2,9,6,2,8,10,9,10,9,7,9,9,0
0,6,7,4,3,8,0,7,10,8,5,7,3,8,3,5,8,3,10,3,3,9,10,5,5,10,10,6,2,9,9,9,3,6,8,5,9,3,9,6,4,9,6,10,6,10,8,5,5,8,7,0
0,2,7,8,7,9,10,0,4,2,6,7,8,7,9,9,7,2,4,7,3,3,7,5,3,5,4,9,8,3,5,9,4,2,9,6,2,8,6,2,4,10,8,9,10,8,9,5,2,5,2,0
0,4,5,3,2,4,7,6,0,10,8,9,10,8,7,9,3,2,3,6,10,8,3,3,5,3,3,3,2,3,2,5,6,7,6,8,8,10,4,8,2,7,9,8,10,10,7,6,3,5,2,0
0,2,6,7,6,8,8,9,8,0,3,2,8,2,8,10,5,5,8,4,7,4,10,8,2,9,4,2,9,3,3,10,9,7,6,8,4,6,3,6,7,9,4,7,10,6,9,5,5,2,6,0
0,2,3,6,7,10,7,6,9,3,0,5,7,4,10,4,2,5,3,10,4,10,7,7,4,5,8,9,7,4,3,5,10,5,10,9,6,10,9,2,6,8,5,4,4,10,7,6,9,4,7,0
0,5,2,3,7,10,10,7,9,9,3,0,6,5,3,10,9,4,4,3,6,2,6,9,10,5,9,10,9,8,7,9,6,8,2,6,3,4,6,7,4,10,5,4,4,7,2,2,6,7,7,0
0,5,8,4,4,7,6,7,2,3,9,8,0,4,10,8,6,8,5,10,10,5,6,3,8,6,3,9,4,5,6,10,9,8,5,6,10,8,3,6,3,10,5,6,8,5,8,8,5,5,3,0
0,2,7,6,7,3,4,8,2,9,5,9,2,0,3,8,3,4,5,9,4,6,6,9,8,7,9,9,9,10,5,8,4,4,9,2,4,3,2,9,5,9,3,7,6,4,10,8,7,10,8,0
