0,3,18,34,24,1,48,41,6,38,56,0
0,14,5,16,13,11,8,16,8,12,14,0
0,66,96,94,94,97,114,133,65,134,123,134
0,73,99,102,101,103,118,141,69,140,130,141
0,10,11,19,2,8,10,5,18,13,10,0
0,1.4286,3.6667,2.375,0.28571,1.3333,2.5,0.625,4.5,2.1667,1.4286,0
0,10,8,5,9,10,9,3,10,5,2,0
0,0,6,2,9,6,2,5,7,4,4,0
0,3,0,7,6,4,2,6,3,6,10,0
0,7,2,0,2,4,10,4,7,9,4,0
0,2,8,5,0,9,8,2,4,2,7,0
0,9,3,8,10,0,10,2,10,4,4,0
0,4,10,8,3,6,0,4,8,6,5,0
0,2,4,10,10,6,9,0,6,7,5,0
0,3,10,9,8,5,9,5,0,5,9,0
0,7,7,8,2,3,3,10,2,0,8,0
0,10,8,8,6,2,8,10,2,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0
