0,49,32,46,10,19,3,45,57,1,59,0
0,18,16,5,9,18,6,15,19,9,8,0
0,140,99,141,61,77,52,87,121,84,109,141
0,149,107,144,66,86,55,95,131,89,113,149
0,12,11,20,20,18,13,3,18,15,19,0
0,1.3333,1.375,6.6667,4,2,4.3333,0.375,1.8,3,4.75,0
0,9,5,6,2,7,9,3,3,2,5,0
0,0,9,7,2,9,3,9,6,9,7,0
0,4,0,9,5,2,3,9,10,3,2,0
0,5,7,0,4,8,5,10,6,8,5,0
0,3,4,9,0,2,2,5,7,9,3,0
0,3,9,8,8,0,9,6,8,6,2,0
0,10,7,8,5,3,0,3,5,9,2,0
0,2,6,9,2,5,9,0,8,6,10,0
0,6,8,5,8,9,5,8,0,4,6,0
0,5,7,2,8,2,9,5,9,0,8,0
0,6,7,2,5,9,5,7,3,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0
