6
60

146 166 141 154 128 166 
155 165 171 148 134 130 
164 136 130 133 141 139 
131 158 157 132 139 135 
141 154 166 171 147 151 
133 159 164 141 150 151 
146 161 131 165 157 169 
152 170 138 133 164 125 
137 170 129 137 143 136 
154 136 162 151 149 128 
143 151 140 140 154 173 
172 143 159 139 130 150 
164 142 157 136 169 143 
140 168 125 132 169 136 
150 174 128 162 166 127 
153 136 131 131 159 147 
156 129 172 165 152 149 
158 138 155 167 173 133 
148 168 140 172 156 170 
152 161 170 136 136 173 
134 127 174 159 151 152 
132 170 140 125 139 158 
168 173 148 145 130 136 
156 145 146 169 155 131 
172 143 158 168 155 135 
167 151 143 138 160 168 
169 146 142 142 135 127 
145 133 125 142 174 130 
153 153 152 125 161 138 
150 153 145 168 133 162 
131 160 153 143 150 143 
150 170 133 151 147 166 
140 128 171 168 152 125 
152 171 129 139 145 163 
161 127 145 157 158 131 
127 127 133 133 173 148 
129 164 154 166 128 127 
145 142 127 136 157 153 
130 160 129 165 165 167 
140 141 150 166 137 169 
161 153 163 147 149 152 
142 125 167 173 156 171 
140 125 136 148 139 164 
150 139 163 154 132 142 
141 156 135 168 166 156 
174 135 155 158 167 125 
161 149 163 140 164 146 
146 168 153 155 136 137 
142 173 131 160 169 149 
133 127 128 171 158 163 
144 148 133 165 158 148 
150 172 148 136 152 137 
165 136 167 165 134 128 
139 151 132 138 153 169 
169 161 157 155 128 128 
128 126 144 136 163 127 
172 128 137 153 163 158 
141 126 161 134 167 147 
138 151 131 133 141 155 
151 157 155 168 144 132 

74 72 80 79 64 82 51 59 63 91 53 75 80 60 64 61 95 86 58 81 78 59 58 99 87 57 96 96 99 91 75 94 74 90 87 75 90 54 76 98 52 74 53 60 66 53 65 75 96 51 72 52 72 77 67 60 84 88 68 58 
74 82 58 78 80 72 54 95 89 86 68 66 61 67 72 58 70 82 85 92 58 82 92 72 69 93 55 71 82 58 86 52 86 56 94 64 67 79 52 97 91 66 69 88 79 52 94 63 79 71 83 91 76 96 90 59 77 94 58 92 
91 74 63 51 69 74 63 77 93 72 69 77 77 58 79 95 85 82 90 54 52 99 95 91 79 92 54 76 73 81 66 92 66 94 94 53 70 52 90 83 54 63 90 91 54 54 68 67 78 59 80 97 87 55 60 91 67 70 66 57 
53 70 98 96 88 68 78 74 82 85 51 57 71 98 58 76 53 91 71 78 90 65 74 85 95 92 58 54 78 87 85 93 63 90 88 67 92 88 90 94 63 85 78 97 84 64 55 89 97 60 58 76 85 74 60 59 67 84 93 66 
61 52 69 89 85 54 66 87 80 73 87 79 82 84 97 68 73 52 59 66 67 56 78 91 65 97 50 95 65 80 66 99 53 77 74 62 59 57 61 60 91 85 97 70 93 89 53 92 93 61 86 89 90 75 51 73 53 67 54 79 
66 84 72 56 57 56 87 58 68 77 98 82 61 97 53 96 91 52 77 66 62 74 96 91 63 57 60 59 99 71 54 55 93 94 55 61 88 82 56 99 63 60 51 54 85 86 83 50 81 72 68 74 91 89 85 50 96 65 56 93 
51 78 73 97 59 65 95 78 64 54 75 56 74 82 84 69 84 52 92 93 84 91 83 82 54 68 61 63 93 97 82 93 95 97 60 88 52 83 98 98 92 90 88 85 53 65 52 57 89 58 53 67 97 71 88 79 88 71 99 97 
74 56 76 98 51 89 84 73 83 82 77 91 66 66 77 82 75 62 57 53 66 91 87 58 90 79 74 90 76 83 92 53 54 59 89 57 73 97 56 99 91 72 76 91 62 76 72 93 86 94 86 98 68 90 70 76 56 78 85 78 
72 81 87 60 91 73 60 52 68 69 71 64 93 83 75 82 50 74 78 90 87 94 52 57 65 93 70 67 55 82 73 76 58 64 58 52 69 64 88 63 86 79 51 54 99 85 72 94 87 89 59 79 85 90 79 73 52 85 54 82 
66 95 72 81 93 58 90 90 50 98 77 77 89 63 69 98 98 54 62 65 60 89 68 94 88 65 95 63 94 72 74 73 61 80 71 99 69 91 92 91 92 72 58 82 70 62 79 65 95 54 96 99 50 98 88 99 96 61 52 94 
59 50 62 61 58 74 99 86 99 83 94 70 61 81 95 89 66 53 67 99 56 78 68 76 70 61 54 69 53 53 71 84 73 85 72 53 79 79 92 88 70 79 50 76 66 56 71 55 86 90 93 64 57 54 95 92 89 77 73 63 
71 52 59 61 50 95 66 93 53 94 99 51 63 67 51 91 70 94 72 81 76 62 96 53 87 92 79 51 92 86 63 52 70 93 99 87 99 60 86 55 87 87 61 86 82 74 76 96 51 75 70 82 60 92 98 87 98 66 60 76 
