6
40

157 127 165 174 156 126 
156 167 156 126 125 127 
141 143 164 142 141 164 
163 172 146 164 134 136 
153 133 129 153 147 141 
147 157 170 139 148 147 
166 139 151 170 160 146 
161 155 131 140 134 155 
125 173 147 156 148 145 
133 172 172 137 133 172 
134 128 143 147 147 127 
134 159 158 139 167 153 
155 170 174 166 163 142 
128 147 171 148 172 171 
146 136 151 138 150 132 
127 141 158 171 142 164 
157 136 143 133 142 126 
136 150 166 171 128 126 
133 150 157 134 125 127 
168 141 157 143 148 166 
132 145 164 171 166 168 
167 152 164 155 174 128 
174 125 172 150 136 139 
131 128 153 158 158 167 
154 153 143 173 165 158 
140 150 129 149 144 128 
127 133 168 143 157 161 
170 164 152 138 159 134 
163 141 142 135 164 149 
158 157 159 153 172 129 
169 172 174 168 126 149 
151 149 136 160 166 174 
139 161 135 152 146 143 
130 150 147 142 133 148 
137 172 169 165 138 164 
136 170 159 152 156 157 
161 142 153 136 148 155 
125 174 146 148 145 140 
162 173 142 163 146 153 
158 158 168 129 155 170 

73 63 58 69 52 70 59 70 81 84 56 88 51 65 86 93 81 77 56 61 54 85 80 92 93 92 79 51 79 51 94 70 74 64 68 85 62 91 83 85 
80 56 89 83 71 57 82 54 88 76 60 82 66 95 74 98 78 62 95 52 97 86 64 55 73 81 88 63 94 65 73 86 74 70 93 51 85 62 56 95 
82 68 91 57 89 96 55 88 54 76 89 61 50 99 91 91 51 96 82 61 89 81 85 79 62 59 64 98 83 69 88 58 83 68 58 64 87 75 60 91 
87 59 88 89 65 97 73 59 52 64 93 73 92 57 94 90 62 57 58 67 83 83 70 88 66 59 89 70 99 50 87 65 74 63 53 88 92 83 78 96 
62 76 65 58 60 92 93 98 68 77 83 74 78 63 59 80 52 73 79 83 67 96 98 58 72 83 71 68 92 93 89 66 82 98 54 75 63 88 99 61 
56 81 68 73 88 99 84 70 64 65 79 62 54 57 67 96 78 60 86 90 91 77 88 91 79 58 83 70 64 98 66 69 94 72 81 85 94 91 96 78 
56 74 70 72 72 63 54 55 96 73 64 81 99 72 63 69 51 78 79 67 97 86 53 54 65 70 58 76 88 57 89 63 83 73 79 92 87 59 88 82 
94 75 95 62 86 60 57 68 78 67 86 91 51 93 57 51 50 70 66 96 97 52 66 99 72 62 59 92 80 56 58 93 92 73 64 55 92 63 65 94 
76 80 76 74 62 85 50 59 74 78 79 64 99 66 80 95 50 86 68 96 53 75 67 97 86 64 95 62 88 94 83 68 58 50 87 53 68 85 78 97 
94 60 92 64 73 62 86 70 87 68 86 55 59 90 84 90 73 75 84 90 65 77 53 72 83 83 83 97 88 87 68 92 74 72 70 98 92 80 61 70 
89 55 82 64 51 71 97 64 54 93 60 80 98 66 66 83 95 56 84 74 60 92 60 60 70 98 81 76 76 65 70 71 56 54 79 72 57 57 94 61 
71 89 61 57 76 73 61 91 79 87 70 63 61 50 80 89 99 50 90 63 59 77 72 96 91 53 77 55 86 63 95 99 60 94 69 57 88 91 52 75 
75 81 82 91 86 98 64 91 51 75 99 98 89 80 53 70 73 60 90 58 52 79 97 88 79 71 80 94 71 70 95 77 75 75 89 99 83 84 85 91 
89 87 66 63 60 79 99 98 93 95 76 81 86 63 76 98 72 64 50 91 92 95 87 61 86 60 65 61 94 94 87 78 85 50 79 77 84 97 70 63 
85 82 78 55 69 89 83 57 93 97 95 95 57 71 82 98 63 74 85 90 88 59 56 92 61 86 78 54 74 72 99 98 75 95 89 86 61 69 79 53 
60 51 72 76 58 91 74 87 96 53 66 96 89 67 95 84 70 78 77 87 78 66 53 57 89 73 60 97 66 69 61 97 65 67 99 96 89 59 58 97 
87 90 53 74 65 94 59 90 67 61 70 64 96 53 58 85 95 51 50 94 99 82 97 80 96 59 77 62 91 96 82 50 67 87 84 76 85 66 61 90 
90 90 99 60 91 91 56 83 63 66 53 71 88 73 69 79 60 84 57 68 71 51 85 78 52 89 98 62 52 98 52 80 56 92 66 89 81 96 75 86 
57 63 93 57 80 64 73 66 66 52 95 77 88 84 56 83 78 80 81 63 95 68 69 64 75 78 80 97 79 86 64 51 52 54 70 93 76 51 67 84 
94 90 97 64 76 73 97 95 95 69 97 86 82 94 82 63 52 66 79 83 98 79 78 97 83 79 66 74 81 99 63 68 64 80 94 95 92 59 57 68 
84 80 52 72 89 94 73 91 73 95 83 88 97 63 53 81 67 70 51 50 84 90 72 97 53 97 81 95 60 82 63 69 69 51 82 77 83 89 82 66 
56 61 57 54 76 60 53 82 78 54 92 89 69 50 70 94 95 83 66 63 67 90 83 65 86 92 91 88 93 96 55 60 85 55 84 77 56 87 85 98 
85 53 98 64 76 74 79 64 76 74 63 83 77 65 50 63 70 65 84 59 60 62 71 72 89 50 76 76 70 62 54 57 70 66 86 85 93 53 78 67 
80 95 85 96 71 51 56 76 89 58 86 85 83 65 65 57 65 69 76 87 76 82 81 81 73 51 69 61 91 86 82 68 57 51 92 50 80 52 97 53 
52 64 61 99 89 92 97 66 70 92 96 66 89 90 55 69 57 62 73 99 54 55 54 55 90 73 76 60 87 61 78 55 60 83 60 86 62 61 93 94 
99 61 67 61 68 79 98 74 73 83 65 67 95 70 85 64 80 67 53 95 88 96 61 71 67 83 93 98 86 96 79 70 89 55 57 80 85 70 96 91 
60 67 56 77 68 96 82 65 78 95 85 52 68 71 77 87 71 92 77 55 92 96 51 92 95 99 92 75 62 70 84 56 89 84 70 99 64 54 85 94 
73 58 51 83 78 87 52 56 59 88 84 79 62 57 59 88 74 53 63 94 86 93 69 52 79 75 67 90 73 83 92 95 56 60 62 67 75 67 90 56 
92 66 90 67 63 59 78 97 63 95 80 77 52 78 93 53 54 83 61 62 77 88 94 93 65 95 74 63 59 80 85 75 58 99 51 64 82 80 77 90 
65 62 55 55 64 99 54 65 64 56 92 66 84 56 78 51 81 88 90 82 64 62 58 65 59 96 93 97 63 71 80 57 72 51 58 74 59 96 90 63 
63 92 58 97 64 79 61 55 97 58 52 61 84 78 57 60 78 65 92 55 96 73 58 54 88 80 64 65 96 51 71 74 69 91 68 58 95 55 70 99 
67 78 72 98 52 80 60 61 72 86 81 69 78 89 54 89 81 65 63 53 80 80 76 92 92 50 86 61 66 91 83 76 82 94 72 93 78 89 99 86 
64 50 88 69 78 70 79 81 80 53 73 81 66 77 68 83 72 87 92 99 88 85 58 50 95 80 53 77 82 88 73 86 67 75 85 54 82 63 79 82 
95 60 62 95 99 51 50 81 63 87 85 63 90 55 71 86 96 67 63 98 61 68 90 97 61 55 50 71 66 93 70 65 64 66 85 74 80 76 52 69 
60 75 69 84 84 93 63 67 72 88 86 87 76 71 82 73 85 66 83 81 71 73 70 65 82 77 90 59 81 51 80 66 53 55 92 56 78 61 85 72 
51 92 82 97 83 89 54 86 78 66 92 89 55 93 64 91 90 51 54 93 66 86 96 79 95 63 88 69 87 65 57 77 57 69 92 85 82 89 68 51 
97 85 74 98 96 99 79 54 87 64 77 51 73 52 71 55 50 85 70 99 59 85 71 64 99 51 72 95 65 90 96 94 69 57 66 68 62 87 68 77 
