0,25,29,21,2,8,4,9,5,7,27,0
0,7,13,6,12,15,7,3,14,5,12,0
0,97,110,100,74,80,84,81,78,86,106,0
0,98,112,101,76,82,85,82,80,87,108,0
0,15,15,12,9,7,11,20,11,7,15,0
0,15.0,7.5,12.0,4.5,3.5,11.0,20.0,5.5,7.0,7.5,0
0,84,55,87,19,73,51,18,87,71,43,0
0,3,9,8,9,9,7,8,6,8,4,0
0,0,5,5,7,10,5,4,9,9,10,0
0,8,0,9,6,10,8,2,9,5,8,0
0,8,2,0,5,10,10,8,4,6,7,0
0,8,2,3,0,8,2,6,2,10,2,0
0,3,10,8,2,0,9,5,4,8,4,0
0,3,3,3,5,8,0,4,6,2,2,0
0,4,6,3,8,5,9,0,6,8,8,0
0,7,7,8,8,3,5,3,0,4,9,0
0,8,10,5,8,10,10,4,8,0,7,0
0,4,6,3,10,5,9,2,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
