0,11,8,9,11,2,3,8,11,2,8,0
0,16,17,2,19,17,3,14,5,7,8,0
0,138,124,123,143,136,119,133,114,110,114,0
0,146,133,124,153,145,121,140,117,114,118,0
0,12,20,14,19,14,9,2,7,16,11,0
0,1.5,2.2222,14.0,1.9,1.5556,4.5,0.28571,2.3333,4.0,2.75,0
0,76,67,9,68,29,29,99,97,52,55,0
0,2,5,7,2,5,2,6,9,4,6,0
0,0,5,5,5,3,6,10,9,2,2,0
0,5,0,5,7,10,6,2,5,4,10,0
0,9,5,0,8,3,9,2,9,2,2,0
0,9,9,10,0,6,7,9,2,10,10,0
0,4,7,6,4,0,3,9,7,7,6,0
0,7,3,5,6,4,0,9,10,8,6,0
0,6,9,5,2,8,2,0,4,3,3,0
0,5,9,6,8,10,2,6,0,9,9,0
0,4,9,8,7,4,7,6,3,0,9,0
0,3,7,2,5,3,7,6,7,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0
