0,13,15,1,34,29,12,26,23,33,6,0
0,18,11,4,17,13,7,18,19,14,12,0
0,157,156,122,144,157,88,181,95,86,115,181
0,174,166,126,160,169,95,198,113,99,126,198
0,14,20,18,6,20,11,2,13,2,8,0
0,0.82353,2,4.5,0.375,1.6667,1.5714,0.11765,0.72222,0.15385,0.72727,0
0,8,3,8,7,7,4,4,4,8,9,0
0,0,9,7,3,6,10,2,3,3,9,0
0,7,0,7,5,2,2,2,5,5,4,0
0,4,6,0,8,7,3,2,6,3,7,0
0,6,3,4,0,7,5,4,4,4,3,0
0,5,6,2,9,0,6,8,8,6,6,0
0,6,2,4,2,9,0,3,6,10,4,0
0,5,9,6,4,2,5,0,10,8,6,0
0,5,8,6,6,4,2,8,0,2,10,0
0,7,7,5,8,6,7,7,4,0,2,0
0,7,10,6,8,5,2,7,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
