0,113,26,156,89,76,63,14,44,59,127,2,37,110,6,125,106,120,83,158,29,0
0,16,9,8,10,8,10,9,19,20,10,9,8,11,18,3,11,8,8,15,17,0
0,277,179,239,174,191,179,33,117,161,293,20,190,142,100,138,188,138,135,272,56,293
0,292,188,247,183,199,188,42,135,179,302,29,198,152,117,141,198,146,143,286,72,302
0,10,13,14,19,19,3,14,11,7,15,11,14,17,14,4,20,8,8,14,4,0
0,0.66667,1.4444,1.75,2.1111,2.375,0.33333,1.5556,0.61111,0.38889,1.6667,1.2222,1.75,1.7,0.82353,1.3333,2,1,1,1,0.25,0
0,4,2,10,9,7,2,6,6,5,6,8,2,2,9,10,9,8,2,5,2,0
0,0,7,10,10,9,6,10,7,10,7,5,8,6,3,7,6,5,6,4,10,0
0,6,0,2,2,8,7,2,2,6,3,7,5,6,5,4,5,6,10,2,7,0
0,4,2,0,9,4,10,4,2,7,3,5,7,2,7,4,3,8,3,7,3,0
0,10,5,8,0,5,7,9,3,3,3,5,10,4,10,5,7,10,4,6,2,0
0,7,6,7,2,0,6,10,6,6,10,4,5,5,2,10,4,3,3,4,2,0
0,8,10,6,3,4,0,9,7,9,4,5,8,5,2,4,6,6,8,8,7,0
0,9,7,7,6,5,4,0,9,7,5,2,6,8,10,5,2,6,4,10,9,0
0,7,2,2,8,9,8,2,0,3,6,2,5,9,8,8,10,5,2,10,8,0
0,6,5,9,9,10,8,10,3,0,4,5,4,10,9,7,10,6,3,9,10,0
0,4,2,5,5,7,2,6,6,10,0,3,3,3,8,2,6,10,9,3,7,0
0,8,6,10,8,3,9,2,10,2,6,0,7,3,10,2,7,2,9,9,5,0
0,9,10,9,4,2,10,9,5,5,7,6,0,2,5,4,9,2,3,6,2,0
0,6,10,7,7,8,8,8,4,9,3,2,2,0,5,4,9,10,5,3,4,0
0,10,3,2,6,4,2,2,4,3,5,5,5,3,0,3,2,10,4,5,8,0
0,2,4,4,3,7,6,9,9,8,3,4,4,4,6,0,2,9,7,2,5,0
0,6,10,2,5,9,8,8,8,5,7,8,5,5,2,6,0,2,8,10,3,0
0,10,8,3,7,8,2,5,2,9,4,9,4,7,9,6,6,0,2,10,6,0
0,6,7,9,9,10,4,10,7,6,2,9,5,7,4,10,6,5,0,8,7,0
0,6,9,3,8,4,4,3,9,9,4,3,2,10,3,2,4,10,4,0,9,0
0,4,8,9,3,9,3,6,7,4,9,6,10,5,4,2,3,10,10,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
