0,29,79,29,38,74,26,65,42,28,37,0
0,6,13,18,19,20,7,15,9,16,2,0
0,57,146,87,89,110,43,121,108,66,133,146
0,63,158,104,107,128,50,135,117,81,135,158
0,15,18,19,8,5,17,8,16,6,14,0
0,2.5,1.5,1.1176,0.44444,0.27778,2.4286,0.57143,1.7778,0.4,7,0
0,10,3,2,5,10,9,8,8,3,2,0
0,0,9,2,2,3,10,5,5,2,7,0
0,4,0,8,6,9,5,2,3,7,7,0
0,10,5,0,3,3,3,2,7,9,9,0
0,8,6,4,0,4,4,2,6,9,4,0
0,8,2,6,4,0,6,6,8,2,5,0
0,3,2,7,2,5,0,2,6,3,5,0
0,2,6,2,8,3,10,0,7,6,2,0
0,2,2,2,9,9,7,2,0,5,10,0
0,3,7,7,10,4,8,5,4,0,7,0
0,2,4,7,2,8,10,4,5,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0
