0,81,43,47,122,19,4,103,74,49,76,30,72,104,52,24,0
0,12,2,13,13,8,12,10,4,17,2,20,8,3,6,10,0
0,103,55,70,145,57,25,125,125,95,103,76,109,173,68,87,173
0,112,57,80,155,63,34,132,128,107,105,90,115,176,73,94,176
0,7,6,19,17,13,13,13,4,7,15,16,3,13,6,9,0
0,0.77778,3.0,1.9,1.7,2.1667,1.4444,1.8571,1.3333,0.58333,7.5,1.1429,0.5,4.3333,1.2,1.2857,0
0,4,1,9,7,4,1,7,1,3,4,5,1,2,3,1,0
0,10,3,2,5,10,5,2,5,3,3,2,4,5,2,4,0
0,0,10,8,9,6,8,8,2,10,4,5,9,6,10,4,0
0,10,0,9,8,6,2,6,8,2,10,3,8,4,8,7,0
0,2,9,0,10,4,8,7,5,9,8,7,3,4,7,3,0
0,6,5,3,0,2,2,4,9,5,10,10,3,5,9,10,0
0,9,8,3,10,0,7,3,4,8,7,2,8,7,7,3,0
0,10,8,4,3,4,0,5,5,10,4,9,3,8,9,10,0
0,5,10,10,10,7,8,0,6,2,3,2,9,4,4,7,0
0,4,3,9,3,6,9,9,0,8,4,4,8,5,6,5,0
0,5,5,2,6,5,8,5,3,0,3,9,6,5,3,4,0
0,4,4,6,6,10,8,9,9,5,0,5,9,8,3,9,0
0,2,4,2,5,4,2,6,10,4,4,0,10,8,6,6,0
0,9,4,9,5,5,4,7,5,5,3,8,0,5,9,7,0
0,9,10,8,10,7,8,5,6,9,10,3,5,0,2,2,0
0,9,7,8,9,2,4,8,6,6,7,2,6,4,0,7,0
0,2,8,2,2,6,6,6,3,5,5,6,8,6,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
