0,47,118,111,10,51,101,25,121,55,99,55,89,43,24,47,0
0,20,14,10,20,12,9,13,13,3,20,7,13,11,3,10,0
0,112,206,164,63,138,138,103,170,103,183,133,144,94,71,108,206
0,118,211,167,69,142,141,107,174,104,189,136,148,98,72,111,211
0,9,15,6,16,11,5,2,4,9,8,13,20,6,11,19,0
0,1.5,3,2,2.6667,2.75,1.6667,0.5,1,9,1.3333,4.3333,5,1.5,11,6.3333,0
0,2,10,2,2,8,9,7,10,2,4,10,3,4,4,5,0
0,0,7,8,9,2,10,3,10,2,8,10,4,6,4,10,0
0,5,0,8,5,8,8,6,4,9,6,5,5,10,9,6,0
0,9,7,0,4,10,5,10,7,10,2,10,9,8,7,5,0
0,3,8,10,0,3,5,8,2,10,2,3,5,2,10,3,0
0,8,6,6,3,0,5,2,10,5,5,5,2,2,7,7,0
0,9,3,9,9,4,0,3,9,8,5,2,8,3,2,6,0
0,5,4,9,8,10,9,0,8,7,6,2,7,3,10,8,0
0,7,6,5,10,2,2,3,0,9,10,3,3,10,10,2,0
0,7,10,8,5,4,8,5,6,0,2,8,8,7,6,5,0
0,6,2,7,7,9,6,3,4,10,0,3,3,2,7,6,0
0,2,9,8,5,3,8,5,10,9,9,0,9,7,4,5,0
0,3,4,3,9,2,2,8,8,10,3,4,0,2,7,7,0
0,2,3,3,3,7,9,5,5,10,4,6,9,0,8,9,0
0,7,6,9,7,3,8,6,6,5,3,10,10,7,0,8,0
0,2,2,2,7,6,2,4,4,5,8,9,9,3,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
