0,8,12,37,46,28,24,9,28,23,42,0
0,10,12,8,3,11,19,3,17,9,17,0
0,58,74,111,100,94,77,78,81,79,122,122
0,61,78,114,101,98,83,79,87,82,128,128
0,10,12,7,3,18,15,14,6,15,11,0
0,3.3333,3,2.3333,3,4.5,2.5,14,1,5,1.8333,0
0,8,3,7,6,5,6,6,10,6,8,0
0,0,5,7,7,3,7,10,7,8,10,0
0,3,0,7,10,3,8,4,10,2,3,0
0,2,6,0,10,3,2,10,8,5,8,0
0,2,6,4,0,3,7,6,7,7,10,0
0,2,9,4,3,0,9,5,6,6,4,0
0,9,9,4,2,10,0,9,7,5,10,0
0,8,9,5,7,7,7,0,5,9,4,0
0,4,8,4,3,4,4,10,0,7,7,0
0,6,7,10,10,5,9,2,4,0,5,0
0,9,10,4,6,10,2,6,8,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0
