0,62,1,93,10,76,44,55,43,55,6,0
0,7,7,10,20,18,7,6,6,18,8,0
0,79,17,120,40,104,76,92,64,83,30,120
0,82,20,123,46,110,79,94,66,89,33,123
0,6,11,9,4,5,19,3,3,10,16,0
0,2,3.6667,3,0.66667,0.83333,6.3333,1.5,1.5,1.6667,5.3333,0
0,7,8,4,2,8,9,10,7,10,10,0
0,0,4,5,5,6,6,7,4,9,10,0
0,10,0,6,4,10,8,9,3,3,9,0
0,9,7,0,4,6,3,7,7,9,3,0
0,4,6,7,0,3,4,7,5,9,5,0
0,4,9,7,9,0,10,5,2,7,8,0
0,3,2,7,7,3,0,8,9,10,2,0
0,5,8,4,5,7,9,0,4,6,10,0
0,7,7,4,2,8,7,7,0,3,6,0
0,9,3,6,7,3,9,3,8,0,10,0
0,7,4,9,6,9,4,5,9,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
