2
40

78 66 
60 57 
57 98 
94 58 
52 78 
64 91 
79 55 
83 82 
62 87 
60 61 
81 86 
76 67 
76 65 
77 55 
96 54 
57 98 
65 86 
74 87 
83 97 
74 86 
76 70 
91 78 
55 75 
56 99 
59 57 
76 58 
55 67 
91 55 
85 50 
89 57 
69 85 
71 83 
96 62 
53 59 
91 67 
86 53 
77 63 
64 57 
66 99 
77 67 

60 80 73 90 80 73 89 61 69 77 75 86 63 50 88 98 57 82 84 83 77 57 88 51 78 53 67 70 76 91 58 85 83 80 81 93 82 97 98 60 
70 84 59 73 89 77 80 68 71 93 50 67 61 91 61 80 95 55 78 94 68 65 87 95 64 92 88 66 85 67 57 50 60 58 90 54 73 89 50 51 
56 65 94 95 59 52 97 79 64 65 77 50 97 90 76 69 59 51 86 90 96 72 79 78 54 81 56 75 98 99 81 98 77 60 92 82 95 87 98 83 
74 50 79 93 81 92 87 52 91 91 84 95 57 68 58 91 98 81 62 99 73 78 76 93 54 55 68 62 62 78 52 77 99 80 93 81 60 72 82 87 
50 90 78 53 82 95 72 51 60 84 78 68 58 93 63 80 88 60 83 55 65 50 68 97 54 56 96 74 82 56 74 94 80 69 80 88 88 68 63 87 
56 51 71 80 93 82 81 95 53 74 93 89 71 83 61 71 62 94 71 62 73 71 94 63 80 71 77 71 71 69 56 66 69 85 88 57 90 95 91 52 
50 89 62 79 59 63 80 67 68 83 72 51 55 66 72 73 54 64 91 66 64 73 76 82 70 52 74 93 82 66 73 88 84 69 89 62 95 56 50 64 
87 67 86 96 54 56 82 95 70 77 88 54 77 60 80 50 93 73 75 92 67 70 76 65 76 78 69 87 77 57 61 79 65 82 96 57 53 61 58 61 
61 52 73 54 67 58 60 70 96 57 51 64 76 59 99 74 51 93 53 84 85 91 96 64 90 74 55 78 79 63 87 95 61 57 61 67 64 70 96 83 
85 72 58 52 80 61 63 83 87 97 72 67 86 70 69 61 96 95 57 94 98 52 65 70 60 97 70 72 89 98 84 64 63 54 50 89 92 50 97 74 
95 71 92 53 88 91 98 68 65 55 54 75 68 62 74 94 88 98 51 53 96 66 54 89 55 64 76 71 87 57 84 83 95 67 66 98 82 50 55 91 
90 99 50 95 92 88 96 83 86 70 95 68 72 73 54 70 97 61 91 62 73 89 94 74 87 66 80 66 74 54 50 70 71 54 97 53 90 64 52 92 
85 97 88 50 71 51 71 74 53 57 70 70 87 94 54 78 84 70 98 88 95 52 81 99 76 52 91 86 75 63 67 94 60 84 69 55 97 59 53 56 
