0,3,53,16,19,42,20,2,17,47,26,0
0,14,13,13,6,14,19,15,8,15,10,0
0,78,122,93,96,117,90,69,94,120,101,122
0,80,124,95,97,119,92,71,95,122,102,124
0,3,15,19,11,12,7,19,4,5,17,0
0,1.5,7.5,9.5,11.0,6.0,3.5,9.5,4.0,2.5,17.0,0
0,1,3,7,5,5,2,1,1,1,8,0
0,8,6,2,4,10,3,4,9,3,6,0
0,0,5,9,8,5,4,8,9,5,10,0
0,6,0,4,7,6,7,5,3,8,2,0
0,4,6,0,2,3,4,4,5,4,4,0
0,3,10,2,0,9,4,7,4,6,4,0
0,6,6,5,3,0,9,7,9,6,2,0
0,2,3,10,4,8,0,2,4,3,8,0
0,2,10,8,6,4,4,0,3,6,10,0
0,8,4,9,3,9,2,6,0,3,9,0
0,8,9,3,8,2,3,2,5,0,2,0
0,2,3,2,2,9,7,7,2,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
