0,36,2,18,53,47,30,48,11,8,46,0
0,17,18,6,8,18,13,11,10,20,11,0
0,109,75,88,133,119,113,123,83,83,125,133
0,111,77,89,134,121,115,125,84,85,127,134
0,2,9,15,18,20,5,12,17,3,18,0
0,1.0,4.5,15.0,18.0,10.0,2.5,6.0,17.0,1.5,9.0,0
0,1,2,3,7,2,3,4,1,1,2,0
0,2,2,4,7,10,9,4,6,10,4,0
0,0,4,7,8,6,10,8,7,5,2,0
0,6,0,7,5,8,2,4,9,3,2,0
0,9,8,0,8,5,4,9,8,10,2,0
0,10,8,8,0,2,9,5,4,7,7,0
0,6,6,7,3,0,10,7,2,3,6,0
0,7,2,3,2,10,0,7,5,4,7,0
0,7,7,9,7,7,10,0,10,9,9,0
0,10,6,8,10,2,7,2,0,7,5,0
0,10,4,5,2,4,2,3,2,0,6,0
0,7,2,6,5,2,5,10,3,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0
