12
60

151 151 166 128 174 156 174 171 165 149 150 154 
157 129 171 137 138 133 167 148 161 164 139 126 
168 164 125 158 136 129 162 145 150 125 151 142 
169 157 160 147 142 149 132 156 145 159 125 165 
130 172 127 159 158 127 163 156 172 145 157 148 
127 161 136 151 134 156 169 166 150 140 156 165 
163 141 174 172 162 148 150 161 152 125 131 140 
157 128 125 148 145 161 171 157 151 166 148 163 
130 140 149 162 169 129 138 168 143 156 146 156 
133 171 144 158 165 147 160 154 128 152 174 166 
155 132 148 125 144 148 161 131 172 174 137 151 
164 136 133 155 156 157 128 143 142 165 158 164 
150 154 127 149 161 133 167 145 168 174 140 164 
127 147 151 137 160 168 150 146 168 145 136 128 
130 168 146 138 169 127 140 136 145 165 146 155 
137 158 171 147 169 170 149 149 168 168 139 164 
166 170 132 140 143 151 169 172 171 155 160 161 
147 146 174 172 165 165 128 165 161 148 140 138 
137 142 164 141 145 171 158 168 141 155 143 152 
148 137 130 156 160 145 146 148 132 128 145 128 
140 128 155 125 130 170 145 169 157 171 164 166 
139 128 167 148 149 168 163 132 129 170 146 154 
144 143 146 139 127 169 153 150 162 141 130 131 
154 161 153 141 136 155 153 138 139 143 134 127 
167 135 126 151 142 167 130 131 128 153 146 147 
148 169 145 138 156 131 138 146 134 125 142 148 
138 142 129 133 135 135 144 139 136 167 168 161 
157 141 144 153 172 165 166 136 149 139 162 154 
125 142 127 154 128 171 153 162 162 157 133 153 
128 133 130 145 136 127 174 160 167 167 142 150 
129 163 126 126 125 134 128 130 144 142 142 146 
139 155 169 158 167 152 172 163 163 128 167 152 
129 150 135 150 150 151 163 171 129 165 138 138 
159 155 134 146 154 160 151 136 153 166 144 165 
155 155 169 139 148 125 153 136 158 125 139 143 
127 161 132 135 134 156 126 141 150 171 162 154 
159 127 174 156 153 141 146 144 142 168 166 149 
154 168 147 126 144 160 162 173 129 151 156 153 
162 163 135 149 140 154 144 126 136 161 127 148 
135 128 170 159 144 152 169 134 145 153 137 154 
130 131 154 160 146 166 141 130 162 154 172 155 
127 146 154 154 133 171 135 150 125 151 164 155 
168 129 172 166 158 134 158 125 142 164 151 163 
131 162 130 154 162 134 165 128 132 174 132 154 
145 168 172 153 130 128 142 145 152 166 145 161 
139 131 143 160 169 153 136 163 157 160 168 138 
128 147 143 152 159 159 128 132 140 156 143 149 
168 129 159 151 129 167 132 144 149 136 140 172 
159 130 162 140 166 147 138 151 162 129 170 128 
162 136 141 155 172 166 157 161 153 149 140 133 
138 170 155 142 143 142 147 157 130 174 169 169 
155 166 168 131 144 152 148 157 142 141 130 171 
134 137 139 161 170 126 160 135 158 159 142 156 
139 125 133 149 168 145 168 152 168 136 150 164 
146 170 136 152 170 137 147 164 163 164 155 147 
172 159 165 171 169 157 147 174 154 169 138 147 
139 162 135 145 162 174 163 167 147 135 161 166 
127 129 154 169 171 145 163 136 135 137 161 128 
171 140 147 170 147 146 159 163 135 157 146 166 
165 128 149 174 148 128 152 132 166 128 129 127 

87 55 67 72 75 91 78 54 88 96 63 99 52 91 76 51 59 77 67 81 81 94 73 86 63 73 65 53 51 54 68 82 91 84 63 73 71 56 73 67 64 74 85 60 78 56 85 66 99 83 68 92 79 85 84 79 66 89 67 74 
52 77 95 89 94 67 68 95 85 84 83 77 74 69 87 95 64 62 85 71 58 53 88 60 96 61 94 72 77 93 88 64 77 69 74 66 68 83 61 71 89 88 67 84 84 66 96 59 53 56 67 86 62 77 56 82 86 55 76 54 
91 61 73 69 58 93 77 63 57 58 50 99 95 87 79 67 89 91 71 65 75 61 94 63 57 80 92 64 55 97 62 58 57 90 83 96 59 66 67 97 86 64 73 88 95 52 67 95 99 50 57 89 52 59 89 97 74 58 58 63 
76 81 75 94 55 62 76 72 74 51 50 86 67 76 80 63 84 53 53 69 88 67 78 91 64 83 70 91 51 73 74 60 73 92 53 57 61 81 50 78 96 82 86 86 85 79 55 61 99 90 64 74 51 96 87 84 63 99 94 55 
79 51 73 77 50 59 93 89 61 58 57 91 78 82 75 71 64 80 99 94 88 83 78 55 84 85 86 74 79 57 96 51 80 88 87 54 68 67 54 99 81 94 69 93 50 88 79 93 54 96 60 72 69 58 70 61 88 60 87 92 
98 85 79 75 94 96 75 70 51 78 95 92 63 88 66 74 78 79 85 63 87 68 84 86 63 96 73 52 58 97 63 88 52 68 87 97 79 84 76 67 60 57 60 69 99 63 94 98 91 83 75 69 75 92 95 84 84 92 54 93 
92 82 81 66 94 84 59 91 67 93 76 90 96 75 97 70 71 67 57 77 94 55 70 54 51 60 74 98 71 84 93 98 61 54 93 75 83 89 57 50 62 79 52 52 80 74 77 69 88 66 83 73 52 99 96 88 57 69 57 76 
53 72 52 62 68 69 96 85 54 69 91 70 98 54 61 60 54 75 56 79 71 95 92 74 74 75 80 81 64 99 97 63 64 90 69 90 84 81 91 99 57 84 97 92 78 85 60 87 58 64 52 50 97 79 53 78 52 92 75 67 
93 63 80 50 90 82 83 99 54 71 60 56 66 62 77 86 71 67 68 54 80 57 64 58 96 78 97 64 93 95 82 55 72 66 89 73 93 70 68 83 61 81 96 52 99 82 54 82 98 91 75 93 82 74 68 96 98 97 59 52 
78 91 80 85 99 85 52 98 55 79 59 50 59 53 84 81 60 73 94 78 87 80 80 74 97 94 51 81 78 96 52 95 97 94 62 67 89 84 59 65 90 83 94 61 70 79 52 69 62 97 75 54 78 75 67 66 95 70 89 93 
51 99 82 55 80 72 96 54 82 78 87 93 61 71 52 57 89 66 72 95 91 61 59 80 75 75 55 95 98 87 51 62 99 54 80 55 97 66 97 79 72 65 51 69 92 67 99 94 56 71 64 56 68 64 52 84 82 76 72 51 
76 57 69 90 78 69 76 79 60 64 57 85 90 86 50 78 59 57 94 58 81 73 52 65 77 75 58 72 60 67 90 71 57 60 75 74 88 82 66 75 85 88 84 76 73 98 99 72 94 95 67 71 77 50 91 58 69 86 99 55 
